"LURN_SAK","INCIDENT_DATE","INCIDENT_REPORTED_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","INCIDENT_ID","REPORTING_DISTRICT","SEQ","GANG_RELATED","UNIT_ID","UNIT_NAME","LONGITUDE","LATITUDE","PART_CATEGORY"
20071853,"11/05/2022 10:30:24 PM","11/05/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","10900 LARCH AVE, INGLEWOOD, CA 90304","10900 LARCH AVE","INGLEWOOD","90304","922-09423-0383","0383","09423","NO","CA0190003","SOUTH LOS ANGELES",-118.35,33.936,2
20082984,"11/19/2022 07:40:00 AM","11/19/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","HARDWICK ST AND DOWNEY AVE, LAKEWOOD, CA","HARDWICK ST AND DOWNEY AVE","LAKEWOOD",,"922-22838-1320","1320","22838","NO","CA0190013","LAKEWOOD",-118.151,33.85,2
20086438,"11/23/2022 03:45:00 PM","11/23/2022","AGGRAVATED ASSAULT","051","ASSAULT, AGGRAVATED: ADW - GUN","6000 WHITTIER BLVD, LOS ANGELES, CA 90022","6000 WHITTIER BLVD","LOS ANGELES","90022","022-17539-0287","0287","17539","NO","CA0190002","EAST LOS ANGELES",-118.14,34.017,1
20076501,"11/11/2022 04:38:00 AM","11/11/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","HAWTHORNE BLVD AND IMPERIAL HWY, INGLEWOOD, CA 90304","HAWTHORNE BLVD AND IMPERIAL HWY","INGLEWOOD","90304","922-09597-0383","0383","09597","NO","CA0190003","SOUTH LOS ANGELES",,,2
20077735,"11/12/2022 09:50:00 PM","11/12/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","2000 PACIFIC COAST HWY, LOMITA, CA","2000 PACIFIC COAST HWY","LOMITA",,"922-03872-1714","1714","03872","NO","CA0190017","LOMITA",-118.315,33.788,2
20083069,"11/19/2022 10:50:00 AM","11/19/2022","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","15100 GARFIELD AVE, PARAMOUNT, CA 90723","15100 GARFIELD AVE","PARAMOUNT","90723","922-22844-1364","1364","22844","NO","CA0190013","LAKEWOOD",-118.168,33.896,2
20081279,"11/17/2022 02:12:30 AM","11/17/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","16300 PIONEER BLVD, NORWALK, CA","16300 PIONEER BLVD","NORWALK",,"922-14136-0458","0458","14136","NO","CA0190004","NORWALK",-118.081,33.883,1
20072029,"11/06/2022 03:20:00 AM","11/06/2022","DRUNK / ALCOHOL / DRUGS","201","DRUNK: Alcohol","1000 W 107TH ST, LOS ANGELES, CA 90044","1000 W 107TH ST","LOS ANGELES","90044","922-09432-0375","0375","09432","NO","CA0190003","SOUTH LOS ANGELES",-118.292,33.938,2
20083454,"11/19/2022 11:15:00 PM","11/19/2022","AGGRAVATED ASSAULT","050","ASSAULT, AGGRAVATED: DOMESTIC VIOLENCE","15700 ALWOOD ST, VALINDA, CA 91744","15700 ALWOOD ST","VALINDA","91744","022-13061-1440","1440","13061","NO","CA0190014","INDUSTRY",-117.94,34.049,1
20087576,"11/25/2022 10:00:00 PM","11/25/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","14800 CLARK AVE, HACIENDA HEIGHTS, CA 91745","14800 CLARK AVE","HACIENDA HEIGHTS","91745","922-13206-1478","1478","13206","NO","CA0190014","INDUSTRY",-117.98,34.02,2
20072203,"11/06/2022 12:00:00 PM","11/06/2022","AGGRAVATED ASSAULT","054","ASSAULT, AGGRAVATED: ADW - HANDS, FEET, FIST, ETC.","10700 VERMONT AVE, LOS ANGELES, CA 90044","10700 VERMONT AVE","LOS ANGELES","90044","022-09437-0375","0375","09437","NO","CA0190003","SOUTH LOS ANGELES",-118.292,33.938,1
20073996,"11/08/2022 02:07:00 PM","11/08/2022","MISDEMEANORS MISCELLANEOUS","391","MISDEMEANORS, MISCELLANEOUS: Trespassing","124TH ST AND ALAMEDA ST, LOS ANGELES, CA","124TH ST AND ALAMEDA ST","LOS ANGELES",,"922-16944-2138","2138","16944","NO","CA01900V3","CENTURY",-118.224,33.919,2
20082914,"11/19/2022 03:00:00 AM","11/19/2022","VANDALISM","263","VANDALISM FELONY","2200 E 223RD ST, CARSON, CA 90745","2200 E 223RD ST","CARSON","90745","922-11688-1626","1626","11688","NO","CA0190016","CARSON",-118.235,33.824,2
20081063,"11/16/2022 11:19:00 PM","11/16/2022","VANDALISM","261","VANDALISM MISD","2500 MAYFLOWER AVE, ARCADIA, CA 91006","2500 MAYFLOWER AVE","ARCADIA","91006","922-13089-0584","0584","13089","NO","CA0190005","TEMPLE",-118.008,34.117,2
20082861,"11/19/2022 12:27:00 AM","11/19/2022","DRUNK DRIVING VEHICLE / BOAT","241","DRUNK DRIVING - VEHICLE/BOAT: Alcohol/Drugs (Injury/Death), Felony",,,,,"922-11684-1617","1617","11684","NO","CA0190016","CARSON",,,2
20087680,"11/25/2022 06:30:00 PM","11/25/2022","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","200 LOS CERRITOS CTR, CERRITOS, CA 90703","200 LOS CERRITOS CTR","CERRITOS","90703","922-04675-2311","2311","04675","NO","CA01900R7","CERRITOS",-118.093,33.863,1
20083702,"11/20/2022 12:00:41 PM","11/20/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","6100 PALM AVE, MAYWOOD, CA 90270","6100 PALM AVE","MAYWOOD","90270","922-17362-0251","0251","17362","NO","CA0190002","EAST LOS ANGELES",-118.178,33.982,1
20081712,"11/17/2022 03:40:00 PM","11/17/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","2300 E AVENUE S, PALMDALE, CA 93550","2300 E AVENUE S","PALMDALE","93550","922-15554-2608","2608","15554","NO","CA01900W9","PALMDALE",-118.086,34.559,1
20083497,"11/20/2022 12:20:00 AM","11/20/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","LASHBROOK AVE AND GARVEY AVE, SOUTH EL MONTE, CA 91733","LASHBROOK AVE AND GARVEY AVE","SOUTH EL MONTE","91733","022-13212-0560","0560","13212","NO","CA0190005","TEMPLE",-118.063,34.062,2
20080109,"11/15/2022 07:29:59 PM","11/15/2022","BURGLARY","061","BURGLARY, RESIDENCE: Night, Entry by Force","12900 S COOKACRE AVE, COMPTON, CA","12900 S COOKACRE AVE","COMPTON",,"922-14857-2851","2851","14857","NO","CA0190042","COMPTON",-118.194,33.905,1
20086345,"11/16/2022 06:37:30 AM","11/23/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","8800 PARK ST, BELLFLOWER, CA","8800 PARK ST","BELLFLOWER",,"922-23096-1335","1335","23096","NO","CA0190013","LAKEWOOD",-118.143,33.878,1
20081538,"11/16/2022 12:00:00 AM","11/17/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","16700 JOHNSON DR, INDUSTRY, CA 91745","16700 JOHNSON DR","INDUSTRY","91745","922-12981-1418","1418","12981","NO","CA0190014","INDUSTRY",-117.943,34.001,2
20082630,"11/18/2022 02:15:00 PM","11/18/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","26400 CARL BOYER DR, SANTA CLARITA, CA","26400 CARL BOYER DR","SANTA CLARITA",,"922-16335-0617","0617","16335","NO","CA0190006","SANTA CLARITA VALLEY",-118.503,34.414,1
20080176,"11/15/2022 07:55:00 PM","11/15/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","12800 ROSECRANS AVE, NORWALK, CA 90650","12800 ROSECRANS AVE","NORWALK","90650","922-14085-0459","0459","14085","NO","CA0190004","NORWALK",-118.059,33.902,1
20080367,"11/16/2022 08:46:25 AM","11/16/2022","BURGLARY","068","BURGLARY, RESIDENCE: Unknown, Entry No Force","1000 W CRESSEY ST, COMPTON, CA","1000 W CRESSEY ST","COMPTON",,"922-14867-2812","2812","14867","NO","CA0190042","COMPTON",-118.243,33.904,1
20078261,"11/13/2022 03:06:00 PM","11/13/2022","VANDALISM","263","VANDALISM FELONY","2300 ROSEMEAD BLVD, SOUTH EL MONTE, CA 91733","2300 ROSEMEAD BLVD","SOUTH EL MONTE","91733","922-12940-0560","0560","12940","NO","CA0190005","TEMPLE",-118.064,34.054,2
20072589,"11/06/2022 10:30:00 AM","11/06/2022","NON-AGGRAVATED ASSAULTS","144","ASSAULT, NON-AGG: Hands, Feet, Fist, Etc.","2100 107TH ST, LOS ANGELES, CA 90047","2100 107TH ST","LOS ANGELES","90047","922-09449-0373","0373","09449","NO","CA0190003","SOUTH LOS ANGELES",-118.316,33.938,2
20079917,"11/15/2022 03:51:00 PM","11/15/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","92ND ST AND ALAMEDA ST, LOS ANGELES, CA","92ND ST AND ALAMEDA ST","LOS ANGELES",,"922-17316-2177","2177","17316","NO","CA01900V3","CENTURY",-118.23,33.953,2
20076112,"11/10/2022 03:00:00 PM","11/10/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","18800 HORST AVE, ARTESIA, CA 90701","18800 HORST AVE","ARTESIA","90701","022-22259-1349","1349","22259","NO","CA0190013","LAKEWOOD",-118.074,33.86,2
20078946,"11/09/2022 03:06:00 PM","11/14/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","5300 ROSEMEAD BLVD, SAN GABRIEL, CA 91776","5300 ROSEMEAD BLVD","SAN GABRIEL","91776","922-12971-0586","0586","12971","NO","CA0190005","TEMPLE",-118.073,34.097,2
20082614,"11/18/2022 03:20:00 AM","11/18/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","18000 FLYNN DR, CANYON COUNTRY, CA 91387","18000 FLYNN DR","CANYON COUNTRY","91387","922-16331-0639","0639","16331","NO","CA0190006","SANTA CLARITA VALLEY",-118.45,34.406,1
20077597,"11/12/2022 01:30:00 AM","11/12/2022","VANDALISM","261","VANDALISM MISD","4100 N FOXDALE AVE, COVINA, CA 91722","4100 N FOXDALE AVE","COVINA","91722","922-05438-0865","0865","05438","NO","CA0190008","SAN DIMAS",-117.937,34.089,2
20072656,"11/07/2022 12:23:00 AM","11/07/2022","ROBBERY","037","ROBBERY, WEAPON: Other","1500 112TH ST, LOS ANGELES, CA 90047","1500 112TH ST","LOS ANGELES","90047","922-09453-0374","0374","09453","NO","CA0190003","SOUTH LOS ANGELES",,,1
20075372,"11/09/2022 12:30:00 PM","11/09/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","22700 S CATSKILL AVE, CARSON, CA","22700 S CATSKILL AVE","CARSON",,"922-11374-1624","1624","11374","NO","CA0190016","CARSON",-118.271,33.819,1
20079201,"11/12/2022 01:19:30 PM","11/14/2022","FRAUD AND NSF CHECKS","112","FRAUD: Fraud By False Pretenses","5300 ROSEMEAD BLVD, SAN GABRIEL, CA 91776","5300 ROSEMEAD BLVD","SAN GABRIEL","91776","922-12989-0586","0586","12989","NO","CA0190005","TEMPLE",-118.073,34.095,2
20078103,"11/13/2022 02:15:00 AM","11/13/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","21800 S AVALON BLVD, CARSON, CA 90746","21800 S AVALON BLVD","CARSON","90746","922-11471-1618","1618","11471","NO","CA0190016","CARSON",-118.263,33.829,1
20075471,"11/09/2022 09:50:00 PM","11/09/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","161ST ST AND SOMBRA AVE, LAWNDALE, CA 90260","161ST ST AND SOMBRA AVE","LAWNDALE","90260","922-09560-0334","0334","09560","NO","CA0190003","SOUTH LOS ANGELES",-118.35,33.884,2
20082074,"11/18/2022 04:34:00 AM","11/18/2022","BURGLARY","073","BURGLARY, OTHER STRUCTURE: Night, Attempt","27100 SIERRA HWY, CANYON COUNTRY, CA 91351","27100 SIERRA HWY","CANYON COUNTRY","91351","922-16297-0617","0617","16297","NO","CA0190006","SANTA CLARITA VALLEY",-118.463,34.407,1
20070750,"11/04/2022 01:33:27 PM","11/04/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","24800 NEWHALL AVE, NEWHALL, CA","24800 NEWHALL AVE","NEWHALL",,"922-15643-0603","0603","15643","NO","CA0190006","SANTA CLARITA VALLEY",-118.537,34.384,2
20074608,"11/09/2022 03:30:00 AM","11/09/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","14800 HAWTHORNE BLVD, LAWNDALE, CA 90260","14800 HAWTHORNE BLVD","LAWNDALE","90260","922-09531-0331","0331","09531","NO","CA0190003","SOUTH LOS ANGELES",-118.351,33.897,2
20084058,"11/04/2022 08:00:00 AM","11/20/2022","BURGLARY","077","BURGLARY, OTHER STRUCTURE: Unknown, Entry By Force","43300 16TH ST W, LANCASTER, CA","43300 16TH ST W","LANCASTER",,"922-19914-1126","1126","19914","NO","CA0190024","LANCASTER",-118.158,34.669,1
20077509,"11/12/2022 03:43:00 PM","11/12/2022","DRUNK DRIVING VEHICLE / BOAT","242","DRUNK DRIVING - VEHICLE/BOAT: Alc/Drugs","FAUST AVE AND MUROC ST, BELLFLOWER, CA","FAUST AVE AND MUROC ST","BELLFLOWER",,"922-22414-1331","1331","22414","NO","CA0190013","LAKEWOOD",-118.115,33.908,2
20085470,"08/06/2022 11:22:30 PM","11/22/2022","LARCENY THEFT","089","GRAND THEFT: Other (From Boat, Plane, Prvt Res, Yard, Etc)","15000 BECKNER ST, LA PUENTE, CA 91744","15000 BECKNER ST","LA PUENTE","91744","922-13140-1431","1431","13140","NO","CA0190014","INDUSTRY",-117.961,34.033,1
20080975,"11/16/2022 04:41:30 PM","11/16/2022","LARCENY THEFT","085","GRAND THEFT: Auto Parts And Accessories","100 CITADEL DR, COMMERCE, CA 90040","100 CITADEL DR","COMMERCE","90040","922-17188-0245","0245","17188","NO","CA0190002","EAST LOS ANGELES",-118.152,34.005,1
20083109,"11/16/2022 05:00:00 PM","11/19/2022","MISDEMEANORS MISCELLANEOUS","399","MISDEMEANORS, MISCELLANEOUS: All Other Misdemeanors","400 PIERRE RD, WALNUT, CA","400 PIERRE RD","WALNUT",,"922-08534-2914","2914","08534","NO","CA0190020","WALNUT",-117.849,34.022,2
20085526,"11/22/2022 02:00:00 PM","11/22/2022","NARCOTICS","186","Found Narcotics","13TH ST AND RAILROAD AVE, NEWHALL, CA 91321","13TH ST AND RAILROAD AVE","NEWHALL","91321","922-16499-0627","0627","16499","NO","CA0190006","SANTA CLARITA VALLEY",-118.531,34.384,2
20075599,"11/10/2022 04:12:00 AM","11/10/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","HAWTHORNE BLVD AND MARINE AVE, LAWNDALE, CA 90260","HAWTHORNE BLVD AND MARINE AVE","LAWNDALE","90260","922-09567-0331","0331","09567","NO","CA0190003","SOUTH LOS ANGELES",-118.352,33.894,2
20080759,"11/16/2022 01:30:00 PM","11/16/2022","NARCOTICS","189","NARCOTICS: Marijuana Misdemeanors (Less Than 1 oz)","400 PIERRE RD, WALNUT, CA","400 PIERRE RD","WALNUT",,"922-08455-2914","2914","08455","NO","CA0190020","WALNUT",-117.849,34.022,2
20083711,"11/20/2022 05:30:00 AM","11/20/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","25800 NARBONNE AVE, LOMITA, CA 90717","25800 NARBONNE AVE","LOMITA","90717","922-03954-1713","1713","03954","NO","CA0190017","LOMITA",-118.319,33.788,1
20083677,"11/17/2022 01:38:00 PM","11/20/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","SIERRA HWY AND AVENUE S, PALMDALE, CA","SIERRA HWY AND AVENUE S","PALMDALE",,"922-15663-2603","2603","15663","NO","CA01900W9","PALMDALE",-118.114,34.557,2
20083723,"11/19/2022 11:10:00 AM","11/20/2022","FELONIES MISCELLANEOUS","324","FELONIES, MISCELLANEOUS: Extortion","31500 LINDERO CANYON RD, WESTLAKE VILLAGE, CA 91361","31500 LINDERO CANYON RD","WESTLAKE VILLAGE","91361","922-06455-2261","2261","06455","NO","CA0190022","MALIBU/LOST HILLS",-118.807,34.145,2
20069268,"11/02/2022 09:00:00 PM","11/02/2022","VANDALISM","263","VANDALISM FELONY","6400 DEL AMO BLVD, LAKEWOOD, CA","6400 DEL AMO BLVD","LAKEWOOD",,"922-21719-1326","1326","21719","NO","CA0190013","LAKEWOOD",-118.107,33.846,2
20082597,"10/30/2022 03:25:00 AM","11/18/2022","OFFENSES AGAINST FAMILY","175","OFFENSES AGAINST FAMILY: Domestic Violence (Other than Phys Assault)","2200 E PALMDALE BLVD, PALMDALE, CA","2200 E PALMDALE BLVD","PALMDALE",,"022-15602-2610","2610","15602","NO","CA01900W9","PALMDALE",-118.089,34.58,2
20080944,"11/16/2022 07:18:00 PM","11/16/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","GOLDEN TRIANGLE RD AND CLAUDETTE ST, CANYON COUNTRY, CA","GOLDEN TRIANGLE RD AND CLAUDETTE ST","CANYON COUNTRY",,"922-16232-0617","0617","16232","NO","CA0190006","SANTA CLARITA VALLEY",-118.491,34.42,2
20082896,"11/19/2022 02:24:00 AM","11/19/2022","AGGRAVATED ASSAULT","051","ASSAULT, AGGRAVATED: ADW - GUN","400 E ALTADENA DR, ALTADENA, CA","400 E ALTADENA DR","ALTADENA",,"022-02777-0773","0773","02777","NO","CA0190007","ALTADENA",-118.138,34.191,1
20075747,"11/10/2022 09:48:00 AM","11/10/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","100 HACIENDA BLVD, INDUSTRY, CA","100 HACIENDA BLVD","INDUSTRY",,"922-12729-1414","1414","12729","NO","CA0190014","INDUSTRY",-117.956,34.023,2
20083633,"11/01/2022 10:00:00 PM","11/20/2022","FRAUD AND NSF CHECKS","117","IDENTITY THEFT (GOODS/SERVICES/CREDIT)","2200 GALBRETH RD, PASADENA, CA 91104","2200 GALBRETH RD","PASADENA","91104","922-02789-0777","0777","02789","NO","CA0190007","ALTADENA",-118.104,34.167,2
20076118,"11/10/2022 04:00:00 PM","11/10/2022","WEAPON LAWS","155","WEAPON LAWS: FIREARM W/NARCOTICS: Felony","1100 HACIENDA BLVD, LA PUENTE, CA 91744","1100 HACIENDA BLVD","LA PUENTE","91744","922-12749-1432","1432","12749","NO","CA0190014","INDUSTRY",-117.95,34.04,2
20083672,"11/18/2022 01:00:00 PM","11/20/2022","LARCENY THEFT","084","GRAND THEFT: From Unlocked Auto","1300 E LEXINGTON ST, PASADENA, CA 91104","1300 E LEXINGTON ST","PASADENA","91104","922-02790-0777","0777","02790","NO","CA0190007","ALTADENA",-118.123,34.175,1
20076463,"11/11/2022 02:05:00 AM","11/11/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","PELLISSIER RD AND FAMOSA ST, BASSETT, CA","PELLISSIER RD AND FAMOSA ST","BASSETT",,"922-12769-1460","1460","12769","NO","CA0190014","INDUSTRY",-118.029,34.033,2
20080163,"11/12/2022 08:05:00 AM","11/15/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","28900 NORTHBAY RD, RANCHO PALOS VERDES, CA 90275","28900 NORTHBAY RD","RANCHO PALOS VERDES","90275","922-03907-1732","1732","03907","NO","CA0190017","LOMITA",-118.377,33.767,1
20083801,"11/20/2022 01:00:00 AM","11/20/2022","VANDALISM","263","VANDALISM FELONY","PALOMINO PL AND SILVER SADDLE CIR, CANYON COUNTRY, CA","PALOMINO PL AND SILVER SADDLE CIR","CANYON COUNTRY",,"922-16392-0631","0631","16392","NO","CA0190006","SANTA CLARITA VALLEY",-118.421,34.432,2
20083791,"11/20/2022 08:00:00 AM","11/20/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","28800 CEDAR BLUFF DR, RANCHO PALOS VERDES, CA 90275","28800 CEDAR BLUFF DR","RANCHO PALOS VERDES","90275","922-03955-1735","1735","03955","NO","CA0190017","LOMITA",-118.396,33.772,1
20078415,"11/13/2022 10:30:00 PM","11/13/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","1500 HACIENDA BLVD, HACIENDA HEIGHTS, CA 91745","1500 HACIENDA BLVD","HACIENDA HEIGHTS","91745","922-12845-1473","1473","12845","NO","CA0190014","INDUSTRY",-117.965,34.003,2
20083356,"11/19/2022 06:20:00 PM","11/19/2022","LARCENY THEFT","389","THEFT, PETTY: Other (From Prvt Res, Boat, Plane,Yard)","2100 LOMITA BLVD, LOMITA, CA 90717","2100 LOMITA BLVD","LOMITA","90717","922-03950-1711","1711","03950","NO","CA0190017","LOMITA",-118.318,33.801,1
20083203,"11/19/2022 02:30:00 AM","11/19/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","3400 WINTER ST, EAST LOS ANGELES, CA","3400 WINTER ST","EAST LOS ANGELES",,"922-17327-0272","0272","17327","NO","CA0190002","EAST LOS ANGELES",-118.188,34.044,1
20072200,"11/06/2022 11:57:55 AM","11/06/2022","VEHICLE / BOATING LAWS","255","VEHICLE AND BOATING LAWS: Misdemeanor","7200 COMPTON AVE, LOS ANGELES, CA 90001","7200 COMPTON AVE","LOS ANGELES","90001","922-80493-2172","2172","80493","NO","CA01900V3","CENTURY",-118.247,33.974,2
20083404,"11/19/2022 08:47:00 PM","11/19/2022","ROBBERY","042","ROBBERY, STRONG-ARM: Store, Business, Hotel, Motel, Etc.","1700 E PALMDALE BLVD, PALMDALE, CA","1700 E PALMDALE BLVD","PALMDALE",,"922-15651-2610","2610","15651","NO","CA01900W9","PALMDALE",-118.098,34.579,1
20082998,"11/18/2022 12:00:00 AM","11/19/2022","FORGERY","103","WORTHLESS DOCUMENTS/FORGERY: Forgery - Checks/Money Orders","26100 NARBONNE AVE, LOMITA, CA 90717","26100 NARBONNE AVE","LOMITA","90717","922-03943-1713","1713","03943","NO","CA0190017","LOMITA",-118.319,33.786,2
20088730,"11/26/2022 11:00:00 AM","11/27/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","23200 PACIFIC COAST HWY, MALIBU, CA 90265","23200 PACIFIC COAST HWY","MALIBU","90265","922-06554-1087","1087","06554","NO","CA0190022","MALIBU/LOST HILLS",-118.68,34.034,1
20088833,"11/25/2022 12:52:30 PM","11/27/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","3800 CROSS CREEK RD, MALIBU, CA 90265","3800 CROSS CREEK RD","MALIBU","90265","922-06563-1016","1016","06563","NO","CA0190022","MALIBU/LOST HILLS",-118.686,34.035,1
20082134,"11/18/2022 07:30:00 AM","11/18/2022","GRAND THEFT AUTO","091","GRAND THEFT VEHICLE (GTA): Automobile/Passenger Van","1400 CLELA AVE, LOS ANGELES, CA 90022","1400 CLELA AVE","LOS ANGELES","90022","922-17260-0286","0286","17260","NO","CA0190002","EAST LOS ANGELES",-118.162,34.013,1
20088681,"11/27/2022 02:00:00 AM","11/27/2022","LARCENY THEFT","340","VEHICLE BURGLARY: Auto/Passenger Van Burglary","25200 MALIBU RD, MALIBU, CA 90265","25200 MALIBU RD","MALIBU","90265","922-06552-1014","1014","06552","NO","CA0190022","MALIBU/LOST HILLS",-118.725,34.032,1
20079066,"11/14/2022 04:50:00 PM","11/14/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","500 AZUSA AVE, LA PUENTE, CA","500 AZUSA AVE","LA PUENTE",,"922-12874-1435","1435","12874","NO","CA0190014","INDUSTRY",-117.923,34.012,2
20082969,"11/19/2022 05:07:00 AM","11/19/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","28900 WESTERN AVE, RANCHO PALOS VERDES, CA 90275","28900 WESTERN AVE","RANCHO PALOS VERDES","90275","922-03941-1746","1746","03941","NO","CA0190017","LOMITA",-118.31,33.756,1
20088912,"11/27/2022 07:00:00 PM","11/27/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","13900 NOLANDALE ST, VALINDA, CA 91744","13900 NOLANDALE ST","VALINDA","91744","022-13275-1421","1421","13275","NO","CA0190014","INDUSTRY",-117.969,34.06,2
20086435,"11/20/2022 04:11:00 PM","11/23/2022","VANDALISM","263","VANDALISM FELONY","22200 PACIFIC COAST HWY, MALIBU, CA 90265","22200 PACIFIC COAST HWY","MALIBU","90265","922-06490-1016","1016","06490","NO","CA0190022","MALIBU/LOST HILLS",-118.66,34.038,2
20081404,"10/01/2022 11:00:00 PM","11/17/2022","NON-AGGRAVATED ASSAULTS","146","ASSAULT, NON-AGGRAVATED: DOMESTIC VIOLENCE","1500 GIDE CT, DIAMOND BAR, CA","1500 GIDE CT","DIAMOND BAR",,"022-08479-2924","2924","08479","NO","CA0190020","WALNUT",-117.827,33.995,2
20073497,"11/07/2022 11:54:00 PM","11/07/2022","WEAPON LAWS","151","WEAPON LAWS: Felony","2400 PACIFIC COAST HWY, LOMITA, CA 90717","2400 PACIFIC COAST HWY","LOMITA","90717","922-03824-1714","1714","03824","NO","CA0190017","LOMITA",-118.327,33.789,2
20082129,"11/18/2022 07:00:00 AM","11/18/2022","AGGRAVATED ASSAULT","051","ASSAULT, AGGRAVATED: ADW - GUN","6600 ROSEMEAD BLVD, SAN GABRIEL, CA 91775","6600 ROSEMEAD BLVD","SAN GABRIEL","91775","022-13151-0588","0588","13151","NO","CA0190005","TEMPLE",-118.072,34.118,1
20070293,"11/04/2022 12:11:00 AM","11/04/2022","NARCOTICS","185","Misdemeanor Possessn of a Controlled Substance (excluding Marijuana)","130TH ST AND SAN PEDRO ST, LOS ANGELES, CA","130TH ST AND SAN PEDRO ST","LOS ANGELES",,"922-16694-2141","2141","16694","NO","CA01900V3","CENTURY",-118.269,33.914,2
20083577,"11/20/2022 05:48:00 AM","11/20/2022","BURGLARY","071","BURGLARY, OTHER STRUCTURE: Night, Entry By Force","5700 RICKENBACKER RD, COMMERCE, CA 90040","5700 RICKENBACKER RD","COMMERCE","90040","022-17354-0246","0246","17354","NO","CA0190002","EAST LOS ANGELES",-118.161,33.989,1
20080823,"11/15/2022 01:45:00 PM","11/16/2022","ARSON","274","ARSON: Other Commercial (Stores, Restaurants, Etc)","400 ATLANTIC BLVD, LOS ANGELES, CA 90022","400 ATLANTIC BLVD","LOS ANGELES","90022","022-17180-0284","0284","17180","NO","CA0190002","EAST LOS ANGELES",-118.155,34.028,1
20083284,"11/19/2022 05:44:32 PM","11/19/2022","AGGRAVATED ASSAULT","051","ASSAULT, AGGRAVATED: ADW - GUN","1700 N SANTA FE, COMPTON, CA 90221","1700 N SANTA FE","COMPTON","90221","022-15024-2820","2820","15024","NO","CA0190042","COMPTON",-118.215,33.908,1
