YEAR,STATE,RATE,DEATHS,URL
2019,NM,5.2,145,/nchs/pressroom/states/newmexico/nm.htm
2019,NY,10.6,2788,/nchs/pressroom/states/newyork/ny.htm
2019,NC,8,1009,/nchs/pressroom/states/northcarolina/nc.htm
2019,ND,12.1,127,/nchs/pressroom/states/northdakota/nd.htm
2019,OH,8.9,1395,/nchs/pressroom/states/ohio/oh.htm
2019,OK,7.9,374,/nchs/pressroom/states/oklahoma/ok.htm
2019,OR,11.5,634,/nchs/pressroom/states/oregon/or.htm
2019,PA,6,1128,/nchs/pressroom/states/pennsylvania/pa.htm
2019,RI,5.9,88,/nchs/pressroom/states/rhodeisland/ri.htm
2019,SC,8.6,555,/nchs/pressroom/states/southcarolina/sc.htm
2019,SD,10.6,126,/nchs/pressroom/states/southdakota/sd.htm
2019,TN,9.3,770,/nchs/pressroom/states/tennessee/tn.htm
2019,TX,8.7,2419,/nchs/pressroom/states/texas/tx.htm
2019,UT,6.3,168,/nchs/pressroom/states/utah/ut.htm
2019,VT,12,109,/nchs/pressroom/states/vermont/vt.htm
2019,VA,8.1,815,/nchs/pressroom/states/virginia/va.htm
2019,WA,8.7,761,/nchs/pressroom/states/washington/wa.htm
2019,WV,12,308,/nchs/pressroom/states/westvirginia/wv.htm
2019,WI,7.1,552,/nchs/pressroom/states/wisconsin/wi.htm
2019,WY,5.6,39,/nchs/pressroom/states/wyoming/wy.htm
2018,AL,9.5,564,/nchs/pressroom/states/alabama/al.htm
2018,AK,8.2,50,/nchs/pressroom/states/alaska/ak.htm
2018,AZ,10.2,928,/nchs/pressroom/states/arizona/az.htm
2018,AR,11.3,424,/nchs/pressroom/states/arkansas/ar.htm
2018,CA,12.3,5511,/nchs/pressroom/states/california/ca.htm
2018,CO,5.5,317,/nchs/pressroom/states/colorado/co.htm
2018,CT,7.5,387,/nchs/pressroom/states/connecticut/ct.htm
2018,DE,5.2,65,/nchs/pressroom/states/delaware/de.htm
2018,FL,8.4,2776,/nchs/pressroom/states/florida/fl.htm
2018,GA,10.7,1154,/nchs/pressroom/states/georgia/ga.htm
2018,HI,6.3,140,/nchs/pressroom/states/hawaii/hi.htm
2018,ID,6,119,/nchs/pressroom/states/idaho/id.htm
2018,IL,7.8,1234,/nchs/pressroom/states/illinois/il.htm
2018,IN,9.7,793,/nchs/pressroom/states/indiana/in.htm
2018,IA,10.5,461,/nchs/pressroom/states/iowa/ia.htm
2018,KS,7.5,275,/nchs/pressroom/states/kansas/ks.htm
2018,KY,7.7,407,/nchs/pressroom/states/kentucky/ky.htm
2018,LA,7.2,383,/nchs/pressroom/states/louisiana/la.htm
2018,ME,6,123,/nchs/pressroom/states/maine/me.htm
2018,MD,8.5,622,/nchs/pressroom/states/maryland/md.htm
2018,MA,7.2,668,/nchs/pressroom/states/massachusetts/ma.htm
2018,MI,7.2,940,/nchs/pressroom/states/michigan/mi.htm
2018,MN,8.7,628,/nchs/pressroom/states/minnesota/mn.htm
2018,MS,15.9,554,/nchs/pressroom/states/mississippi/ms.htm
2018,MO,7.6,608,/nchs/pressroom/states/missouri/mo.htm
2018,MT,6,86,/nchs/pressroom/states/montana/mt.htm
2018,NE,12.6,307,/nchs/pressroom/states/nebraska/ne.htm
2018,NV,10.8,358,/nchs/pressroom/states/nevada/nv.htm
2018,NH,5.8,110,/nchs/pressroom/states/newhampshire/nh.htm
2018,NJ,6.4,752,/nchs/pressroom/states/newjersey/nj.htm
2018,NM,5.6,147,/nchs/pressroom/states/newmexico/nm.htm
2018,NY,10.5,2731,/nchs/pressroom/states/newyork/ny.htm
2018,NC,8.4,1029,/nchs/pressroom/states/northcarolina/nc.htm
2018,ND,9.2,92,/nchs/pressroom/states/northdakota/nd.htm
2018,OH,9.1,1404,/nchs/pressroom/states/ohio/oh.htm
2018,OK,9.5,438,/nchs/pressroom/states/oklahoma/ok.htm
2018,OR,11.3,607,/nchs/pressroom/states/oregon/or.htm
2018,PA,5.9,1116,/nchs/pressroom/states/pennsylvania/pa.htm
2018,RI,5.7,86,/nchs/pressroom/states/rhodeisland/ri.htm
2018,SC,9.5,599,/nchs/pressroom/states/southcarolina/sc.htm
2018,SD,9.5,113,/nchs/pressroom/states/southdakota/sd.htm
2018,TN,9.4,765,/nchs/pressroom/states/tennessee/tn.htm
2018,TX,8.6,2347,/nchs/pressroom/states/texas/tx.htm
2018,UT,6.1,156,/nchs/pressroom/states/utah/ut.htm
2018,VT,8.8,77,/nchs/pressroom/states/vermont/vt.htm
2018,VA,8,787,/nchs/pressroom/states/virginia/va.htm
2018,WA,8.4,718,/nchs/pressroom/states/washington/wa.htm
2018,WV,9.9,255,/nchs/pressroom/states/westvirginia/wv.htm
2018,WI,6.6,514,/nchs/pressroom/states/wisconsin/wi.htm
2018,WY,5.1,36,/nchs/pressroom/states/wyoming/wy.htm
2017,AL,9.1,531,/nchs/pressroom/states/alabama/alabama.htm
2017,AK,6.6,40,/nchs/pressroom/states/alaska/alaska.htm
2017,AZ,11.7,"1,019",/nchs/pressroom/states/arizona/arizona.htm
2017,AR,11,399,/nchs/pressroom/states/arkansas/arkansas.htm
2017,CA,12.8,"5,596",/nchs/pressroom/states/california/california.htm
2017,CO,5.2,298,/nchs/pressroom/states/colorado/colorado.htm
2017,CT,7,366,/nchs/pressroom/states/connecticut/connecticut.htm
2017,DE,4.1,51,/nchs/pressroom/states/delaware/delaware.htm
2017,FL,8.3,"2,622",/nchs/pressroom/states/florida/florida.htm
2017,GA,11.6,"1,220",/nchs/pressroom/states/georgia/georgia.htm
2017,HI,6.1,124,/nchs/pressroom/states/hawaii/hawaii.htm
2017,ID,5,94,/nchs/pressroom/states/idaho/idaho.htm
2017,IL,8.4,"1,327",/nchs/pressroom/states/illinois/illinois.htm
2017,IN,10.3,814,/nchs/pressroom/states/indiana/indiana.htm
2017,IA,9.1,399,/nchs/pressroom/states/iowa/iowa.htm
2017,KS,7.2,264,/nchs/pressroom/states/kansas/kansas.htm
2017,KY,8.5,441,/nchs/pressroom/states/kentucky/kentucky.htm
2017,LA,7.1,371,/nchs/pressroom/states/louisiana/louisiana.htm
2017,ME,6,117,/nchs/pressroom/states/maine/maine.htm
2017,MD,8.3,584,/nchs/pressroom/states/maryland/maryland.htm
2017,MA,6.9,620,/nchs/pressroom/states/massachusetts/massachusetts.htm
2017,MI,7.3,938,/nchs/pressroom/states/michigan/michigan.htm
2017,MN,8.3,590,/nchs/pressroom/states/minnesota/minnesota.htm
2017,MS,15.8,551,/nchs/pressroom/states/mississippi/mississippi.htm
2017,MO,9,700,/nchs/pressroom/states/missouri/missouri.htm
2017,MT,6.8,94,/nchs/pressroom/states/montana/montana.htm
2017,NE,11.3,274,/nchs/pressroom/states/nebraska/nebraska.htm
2017,NV,9.7,302,/nchs/pressroom/states/nevada/nevada.htm
2017,NH,5.6,100,/nchs/pressroom/states/newhampshire/newhampshire.htm
2017,NJ,7,808,/nchs/pressroom/states/newjersey/newjersey.htm
2017,NM,6.1,155,/nchs/pressroom/states/newmexico/newmexico.htm
2017,NY,10.4,"2,699",/nchs/pressroom/states/newyork/newyork.htm
2017,NC,8,962,/nchs/pressroom/states/northcarolina/northcarolina.htm
2017,ND,10.7,104,/nchs/pressroom/states/northdakota/northdakota.htm
2017,OH,9.1,"1,383",/nchs/pressroom/states/ohio/ohio.htm
2017,OK,10.5,478,/nchs/pressroom/states/oklahoma/oklahoma.htm
2017,OR,10.6,560,/nchs/pressroom/states/oregon/oregon.htm
2017,PA,5.5,"1,025",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2017,RI,6.3,93,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2017,SC,9.5,575,/nchs/pressroom/states/southcarolina/southcarolina.htm
2017,SD,8.7,102,/nchs/pressroom/states/southdakota/southdakota.htm
2017,TN,9.3,722,/nchs/pressroom/states/tenessee/tennessee.htm
2017,TX,8.7,"2,304",/nchs/pressroom/states/texas/texas.htm
2017,UT,6.9,173,/nchs/pressroom/states/utah/utah.htm
2017,VT,9.1,79,/nchs/pressroom/states/vermont/vermont.htm
2017,VA,7.1,681,/nchs/pressroom/states/virginia/virginia.htm
2017,WA,7.7,637,/nchs/pressroom/states/washington/washington.htm
2017,WV,13,323,/nchs/pressroom/states/westvirginia/westvirginia.htm
2017,WI,6.6,502,/nchs/pressroom/states/wisconsin/wisconsin.htm
2017,WY,4.2,29,/nchs/pressroom/states/wyoming/wyoming.htm
2016,AL,9.8,560,/nchs/pressroom/states/alabama/alabama.htm
2016,AK,5.6,30,/nchs/pressroom/states/alaska/alaska.htm
2016,AZ,11.8,"1,015",/nchs/pressroom/states/arizona/arizona.htm
2016,AR,9.4,334,/nchs/pressroom/states/arkansas/arkansas.htm
2016,CA,11.8,"5,100",/nchs/pressroom/states/california/california.htm
2016,CO,4.7,263,/nchs/pressroom/states/colorado/colorado.htm
2016,CT,6.4,318,/nchs/pressroom/states/connecticut/connecticut.htm
2016,DE,5,59,/nchs/pressroom/states/delaware/delaware.htm
2016,FL,7.9,"2,451",/nchs/pressroom/states/florida/florida.htm
2016,GA,11.5,"1,172",/nchs/pressroom/states/georgia/georgia.htm
2016,HI,5.7,116,/nchs/pressroom/states/hawaii/hawaii.htm
2016,ID,5.8,106,/nchs/pressroom/states/idaho/idaho.htm
2016,IL,7.6,"1,144",/nchs/pressroom/states/illinois/illinois.htm
2016,IN,10,774,/nchs/pressroom/states/indiana/indiana.htm
2016,IA,8.5,370,/nchs/pressroom/states/iowa/iowa.htm
2016,KS,6.1,222,/nchs/pressroom/states/kansas/kansas.htm
2016,KY,8,409,/nchs/pressroom/states/kentucky/kentucky.htm
2016,LA,7.9,401,/nchs/pressroom/states/louisiana/louisiana.htm
2016,ME,5.3,106,/nchs/pressroom/states/maine/maine.htm
2016,MD,8,556,/nchs/pressroom/states/maryland/maryland.htm
2016,MA,7,628,/nchs/pressroom/states/massachusetts/massachusetts.htm
2016,MI,7.1,902,/nchs/pressroom/states/michigan/michigan.htm
2016,MN,8.3,568,/nchs/pressroom/states/minnesota/minnesota.htm
2016,MS,14.7,504,/nchs/pressroom/states/mississippi/mississippi.htm
2016,MO,7.1,543,/nchs/pressroom/states/missouri/missouri.htm
2016,MT,5.9,82,/nchs/pressroom/states/montana/montana.htm
2016,NE,11.2,268,/nchs/pressroom/states/nebraska/nebraska.htm
2016,NV,8.1,246,/nchs/pressroom/states/nevada/nevada.htm
2016,NH,6.2,113,/nchs/pressroom/states/newhampshire/newhampshire.htm
2016,NJ,7,794,/nchs/pressroom/states/newjersey/newjersey.htm
2016,NM,6,150,/nchs/pressroom/states/newmexico/newmexico.htm
2016,NY,9.9,"2,468",/nchs/pressroom/states/newyork/newyork.htm
2016,NC,8.5,995,/nchs/pressroom/states/northcarolina/northcarolina.htm
2016,ND,7,71,/nchs/pressroom/states/northdakota/northdakota.htm
2016,OH,9.3,"1,396",/nchs/pressroom/states/ohio/ohio.htm
2016,OK,10.3,460,/nchs/pressroom/states/oklahoma/oklahoma.htm
2016,OR,10.6,557,/nchs/pressroom/states/oregon/oregon.htm
2016,PA,6,"1,115",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2016,RI,6.5,101,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2016,SC,8.2,477,/nchs/pressroom/states/southcarolina/southcarolina.htm
2016,SD,8.1,95,/nchs/pressroom/states/southdakota/southdakota.htm
2016,TN,9,690,/nchs/pressroom/states/tenessee/tennessee.htm
2016,TX,8,"2,080",/nchs/pressroom/states/texas/texas.htm
2016,UT,6.4,156,/nchs/pressroom/states/utah/utah.htm
2016,VT,9,78,/nchs/pressroom/states/vermont/vermont.htm
2016,VA,7.4,691,/nchs/pressroom/states/virginia/virginia.htm
2016,WA,7.5,623,/nchs/pressroom/states/washington/washington.htm
2016,WV,11.7,291,/nchs/pressroom/states/westvirginia/westvirginia.htm
2016,WI,6.5,493,/nchs/pressroom/states/wisconsin/wisconsin.htm
2016,WY,5.4,36,/nchs/pressroom/states/wyoming/wyoming.htm
2015,AL,9.2,519,/nchs/pressroom/states/alabama/alabama.htm
2015,AK,7.2,38,/nchs/pressroom/states/alaska/alaska.htm
2015,AZ,11.6,963,/nchs/pressroom/states/arizona/arizona.htm
2015,AR,9.4,329,/nchs/pressroom/states/arkansas/arkansas.htm
2015,CA,12.1,"5,118",/nchs/pressroom/states/california/california.htm
2015,CO,5.1,273,/nchs/pressroom/states/colorado/colorado.htm
2015,CT,6.4,317,/nchs/pressroom/states/connecticut/connecticut.htm
2015,DE,5.4,64,/nchs/pressroom/states/delaware/delaware.htm
2015,FL,7.2,"2,187",/nchs/pressroom/states/florida/florida.htm
2015,GA,10.9,"1,076",/nchs/pressroom/states/georgia/georgia.htm
2015,HI,4.2,86,/nchs/pressroom/states/hawaii/hawaii.htm
2015,ID,5.8,101,/nchs/pressroom/states/idaho/idaho.htm
2015,IL,7.6,"1,137",/nchs/pressroom/states/illinois/illinois.htm
2015,IN,9.1,694,/nchs/pressroom/states/indiana/indiana.htm
2015,IA,8.9,390,/nchs/pressroom/states/iowa/iowa.htm
2015,KS,6.8,245,/nchs/pressroom/states/kansas/kansas.htm
2015,KY,8.8,441,/nchs/pressroom/states/kentucky/kentucky.htm
2015,LA,7.4,369,/nchs/pressroom/states/louisiana/louisiana.htm
2015,ME,4.9,97,/nchs/pressroom/states/maine/maine.htm
2015,MD,7.7,521,/nchs/pressroom/states/maryland/maryland.htm
2015,MA,6.9,603,/nchs/pressroom/states/massachusetts/massachusetts.htm
2015,MI,7.3,922,/nchs/pressroom/states/michigan/michigan.htm
2015,MN,7.6,518,/nchs/pressroom/states/minnesota/minnesota.htm
2015,MS,15.3,508,/nchs/pressroom/states/mississippi/mississippi.htm
2015,MO,6.7,513,/nchs/pressroom/states/missouri/missouri.htm
2015,MT,4.4,61,/nchs/pressroom/states/montana/montana.htm
2015,NE,10.4,247,/nchs/pressroom/states/nebraska/nebraska.htm
2015,NV,6.6,194,/nchs/pressroom/states/nevada/nevada.htm
2015,NH,5.3,89,/nchs/pressroom/states/newhampshire/newhampshire.htm
2015,NJ,6.5,733,/nchs/pressroom/states/newjersey/newjersey.htm
2015,NM,6.1,154,/nchs/pressroom/states/newmexico/newmexico.htm
2015,NY,9.3,"2,287",/nchs/pressroom/states/newyork/newyork.htm
2015,NC,8.3,944,/nchs/pressroom/states/northcarolina/northcarolina.htm
2015,ND,8.3,79,/nchs/pressroom/states/northdakota/northdakota.htm
2015,OH,9.5,"1,395",/nchs/pressroom/states/ohio/ohio.htm
2015,OK,11.4,502,/nchs/pressroom/states/oklahoma/oklahoma.htm
2015,OR,11.1,565,/nchs/pressroom/states/oregon/oregon.htm
2015,PA,6.1,"1,108",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2015,RI,7.1,108,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2015,SC,8.7,482,/nchs/pressroom/states/southcarolina/southcarolina.htm
2015,SD,8.8,104,/nchs/pressroom/states/southdakota/southdakota.htm
2015,TN,8.6,649,/nchs/pressroom/states/tenessee/tennessee.htm
2015,TX,8.3,"2,089",/nchs/pressroom/states/texas/texas.htm
2015,UT,5.7,136,/nchs/pressroom/states/utah/utah.htm
2015,VT,6.7,57,/nchs/pressroom/states/vermont/vermont.htm
2015,VA,7.5,684,/nchs/pressroom/states/virginia/virginia.htm
2015,WA,7.4,594,/nchs/pressroom/states/washington/washington.htm
2015,WV,11.9,297,/nchs/pressroom/states/westvirginia/westvirginia.htm
2015,WI,6.6,485,/nchs/pressroom/states/wisconsin/wisconsin.htm
2015,WY,6.4,41,/nchs/pressroom/states/wyoming/wyoming.htm
2014,AL,9.9,553,/nchs/pressroom/states/alabama/alabama.htm
2014,AK,5.8,33,/nchs/pressroom/states/alaska/alaska.htm
2014,AZ,11.1,883,/nchs/pressroom/states/arizona/arizona.htm
2014,AR,7.8,269,/nchs/pressroom/states/arkansas/arkansas.htm
2014,CA,11.2,"4,573",/nchs/pressroom/states/california/california.htm
2014,CO,4.3,232,/nchs/pressroom/states/colorado/colorado.htm
2014,CT,7.3,356,/nchs/pressroom/states/connecticut/connecticut.htm
2014,DE,4.3,48,/nchs/pressroom/states/delaware/delaware.htm
2014,FL,7.5,"2,206",/nchs/pressroom/states/florida/florida.htm
2014,GA,11.2,"1,070",/nchs/pressroom/states/georgia/georgia.htm
2014,HI,4.9,95,/nchs/pressroom/states/hawaii/hawaii.htm
2014,ID,8.4,145,/nchs/pressroom/states/idaho/idaho.htm
2014,IL,7,"1,046",/nchs/pressroom/states/illinois/illinois.htm
2014,IN,8.8,669,/nchs/pressroom/states/indiana/indiana.htm
2014,IA,7.9,339,/nchs/pressroom/states/iowa/iowa.htm
2014,KS,5.7,199,/nchs/pressroom/states/kansas/kansas.htm
2014,KY,7.2,354,/nchs/pressroom/states/kentucky/kentucky.htm
2014,LA,8,395,/nchs/pressroom/states/louisiana/louisiana.htm
2014,ME,4.7,92,/nchs/pressroom/states/maine/maine.htm
2014,MD,7,466,/nchs/pressroom/states/maryland/maryland.htm
2014,MA,5.6,483,/nchs/pressroom/states/massachusetts/massachusetts.htm
2014,MI,7.4,919,/nchs/pressroom/states/michigan/michigan.htm
2014,MN,6.9,469,/nchs/pressroom/states/minnesota/minnesota.htm
2014,MS,14.7,476,/nchs/pressroom/states/mississippi/mississippi.htm
2014,MO,6.2,469,/nchs/pressroom/states/missouri/missouri.htm
2014,MT,4.7,65,/nchs/pressroom/states/montana/montana.htm
2014,NE,10.9,255,/nchs/pressroom/states/nebraska/nebraska.htm
2014,NV,4.9,140,/nchs/pressroom/states/nevada/nevada.htm
2014,NH,5.8,96,/nchs/pressroom/states/newhampshire/newhampshire.htm
2014,NJ,6.3,709,/nchs/pressroom/states/newjersey/newjersey.htm
2014,NM,5.8,140,/nchs/pressroom/states/newmexico/newmexico.htm
2014,NY,8.8,"2,117",/nchs/pressroom/states/newyork/newyork.htm
2014,NC,7.9,877,/nchs/pressroom/states/northcarolina/northcarolina.htm
2014,ND,7.7,76,/nchs/pressroom/states/northdakota/northdakota.htm
2014,OH,9.3,"1,361",/nchs/pressroom/states/ohio/ohio.htm
2014,OK,10.5,447,/nchs/pressroom/states/oklahoma/oklahoma.htm
2014,OR,9.8,497,/nchs/pressroom/states/oregon/oregon.htm
2014,PA,5.9,"1,064",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2014,RI,5.7,85,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2014,SC,8.6,462,/nchs/pressroom/states/southcarolina/southcarolina.htm
2014,SD,8.2,96,/nchs/pressroom/states/southdakota/southdakota.htm
2014,TN,8.7,637,/nchs/pressroom/states/tenessee/tennessee.htm
2014,TX,8.4,"2,032",/nchs/pressroom/states/texas/texas.htm
2014,UT,5.2,121,/nchs/pressroom/states/utah/utah.htm
2014,VT,7.6,61,/nchs/pressroom/states/vermont/vermont.htm
2014,VA,7.6,666,/nchs/pressroom/states/virginia/virginia.htm
2014,WA,7.4,581,/nchs/pressroom/states/washington/washington.htm
2014,WV,9.8,244,/nchs/pressroom/states/westvirginia/westvirginia.htm
2014,WI,6.3,463,/nchs/pressroom/states/wisconsin/wisconsin.htm
2014,WY,4.1,26,/nchs/pressroom/states/wyoming/wyoming.htm
2005,AL,9.2,428,/nchs/pressroom/states/alabama/alabama.htm
2005,AK,0,16,/nchs/pressroom/states/alaska/alaska.htm
2005,AZ,6.8,388,/nchs/pressroom/states/arizona/arizona.htm
2005,AR,8.6,262,/nchs/pressroom/states/arkansas/arkansas.htm
2005,CA,9.5,"3,034",/nchs/pressroom/states/california/california.htm
2005,CO,6.3,235,/nchs/pressroom/states/colorado/colorado.htm
2005,CT,7.8,330,/nchs/pressroom/states/connecticut/connecticut.htm
2005,DE,8.3,71,/nchs/pressroom/states/delaware/delaware.htm
2005,FL,7.8,"1,813",/nchs/pressroom/states/florida/florida.htm
2005,GA,13,922,/nchs/pressroom/states/georgia/georgia.htm
2005,HI,6.9,100,/nchs/pressroom/states/hawaii/hawaii.htm
2005,ID,5.5,74,/nchs/pressroom/states/idaho/idaho.htm
2005,IL,7.7,993,/nchs/pressroom/states/illinois/illinois.htm
2005,IN,9.4,595,/nchs/pressroom/states/indiana/indiana.htm
2005,IA,7,274,/nchs/pressroom/states/iowa/iowa.htm
2005,KS,5.9,187,/nchs/pressroom/states/kansas/kansas.htm
2005,KY,8.6,353,/nchs/pressroom/states/kentucky/kentucky.htm
2005,LA,9.7,407,/nchs/pressroom/states/louisiana/louisiana.htm
2005,ME,4.8,76,/nchs/pressroom/states/maine/maine.htm
2005,MD,8.3,435,/nchs/pressroom/states/maryland/maryland.htm
2005,MA,5.7,431,/nchs/pressroom/states/massachusetts/massachusetts.htm
2005,MI,7.7,798,/nchs/pressroom/states/michigan/michigan.htm
2005,MN,9.8,541,/nchs/pressroom/states/minnesota/minnesota.htm
2005,MS,14.1,394,/nchs/pressroom/states/mississippi/mississippi.htm
2005,MO,7.4,468,/nchs/pressroom/states/missouri/missouri.htm
2005,MT,5.6,61,/nchs/pressroom/states/montana/montana.htm
2005,NE,9.6,199,/nchs/pressroom/states/nebraska/nebraska.htm
2005,NV,6.1,117,/nchs/pressroom/states/nevada/nevada.htm
2005,NH,5.8,79,/nchs/pressroom/states/newhampshire/newhampshire.htm
2005,NJ,6.3,601,/nchs/pressroom/states/newjersey/newjersey.htm
2005,NM,5.6,100,/nchs/pressroom/states/newmexico/newmexico.htm
2005,NY,8.1,"1,693",/nchs/pressroom/states/newyork/newyork.htm
2005,NC,9.2,757,/nchs/pressroom/states/northcarolina/northcarolina.htm
2005,ND,7.4,65,/nchs/pressroom/states/northdakota/northdakota.htm
2005,OH,9.3,"1,163",/nchs/pressroom/states/ohio/ohio.htm
2005,OK,9.1,334,/nchs/pressroom/states/oklahoma/oklahoma.htm
2005,OR,10.8,439,/nchs/pressroom/states/oregon/oregon.htm
2005,PA,6.7,"1,058",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2005,RI,5,64,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2005,SC,10.2,423,/nchs/pressroom/states/southcarolina/southcarolina.htm
2005,SD,8.1,83,/nchs/pressroom/states/southdakota/southdakota.htm
2005,TN,10.1,589,/nchs/pressroom/states/tenessee/tennessee.htm
