YEAR,STATE,RATE,DEATHS,URL
2020,TN,86.5,6107,/nchs/pressroom/states/tennessee/tn.htm
2020,TX,44.2,12919,/nchs/pressroom/states/texas/tx.htm
2020,UT,49.4,1461,/nchs/pressroom/states/utah/ut.htm
2020,VT,67.1,481,/nchs/pressroom/states/vermont/vt.htm
2020,VA,52.5,4723,/nchs/pressroom/states/virginia/va.htm
2020,WA,51.3,4216,/nchs/pressroom/states/washington/wa.htm
2020,WV,122.2,2242,/nchs/pressroom/states/westvirginia/wv.htm
2020,WI,71.5,4682,/nchs/pressroom/states/wisconsin/wi.htm
2020,WY,60.4,374,/nchs/pressroom/states/wyoming/wy.htm
2019,AL,54.1,2755,/nchs/pressroom/states/alabama/al.htm
2019,AK,62.2,434,/nchs/pressroom/states/alaska/ak.htm
2019,AZ,58.7,4558,/nchs/pressroom/states/arizona/az.htm
2019,AR,48,1527,/nchs/pressroom/states/arkansas/ar.htm
2019,CA,35.9,15116,/nchs/pressroom/states/california/ca.htm
2019,CO,51.9,3085,/nchs/pressroom/states/colorado/co.htm
2019,CT,56.2,2197,/nchs/pressroom/states/connecticut/ct.htm
2019,DE,73.9,728,/nchs/pressroom/states/delaware/de.htm
2019,FL,55.6,13348,/nchs/pressroom/states/florida/fl.htm
2019,GA,42.2,4563,/nchs/pressroom/states/georgia/ga.htm
2019,HI,39.2,651,/nchs/pressroom/states/hawaii/hi.htm
2019,ID,51.2,948,/nchs/pressroom/states/idaho/id.htm
2019,IL,45,6095,/nchs/pressroom/states/illinois/il.htm
2019,IN,56,3876,/nchs/pressroom/states/indiana/in.htm
2019,IA,42.3,1538,/nchs/pressroom/states/iowa/ia.htm
2019,KS,48,1524,/nchs/pressroom/states/kansas/ks.htm
2019,KY,68.1,3121,/nchs/pressroom/states/kentucky/ky.htm
2019,LA,62.3,2916,/nchs/pressroom/states/louisiana/la.htm
2019,ME,66.8,1027,/nchs/pressroom/states/maine/me.htm
2019,MD,36.6,2425,/nchs/pressroom/states/maryland/md.htm
2019,MA,53.3,4052,/nchs/pressroom/states/massachusetts/ma.htm
2019,MI,50,5422,/nchs/pressroom/states/michigan/mi.htm
2019,MN,44.9,2859,/nchs/pressroom/states/minnesota/mn.htm
2019,MS,61.2,1894,/nchs/pressroom/states/mississippi/ms.htm
2019,MO,61,3950,/nchs/pressroom/states/missouri/mo.htm
2019,MT,55.4,657,/nchs/pressroom/states/montana/mt.htm
2019,NE,40.1,851,/nchs/pressroom/states/nebraska/ne.htm
2019,NV,44.1,1437,/nchs/pressroom/states/nevada/nv.htm
2019,NH,58.8,864,/nchs/pressroom/states/newhampshire/nh.htm
2019,NJ,49.2,4650,/nchs/pressroom/states/newjersey/nj.htm
2019,NM,77.8,1687,/nchs/pressroom/states/newmexico/nm.htm
2019,NY,34.3,7390,/nchs/pressroom/states/newyork/ny.htm
2019,NC,56.1,6190,/nchs/pressroom/states/northcarolina/nc.htm
2019,ND,45,371,/nchs/pressroom/states/northdakota/nd.htm
2019,OH,67.7,8287,/nchs/pressroom/states/ohio/oh.htm
2019,OK,58,2439,/nchs/pressroom/states/oklahoma/ok.htm
2019,OR,46.1,2213,/nchs/pressroom/states/oregon/or.htm
2019,PA,61.2,8596,/nchs/pressroom/states/pennsylvania/pa.htm
2019,RI,56.4,670,/nchs/pressroom/states/rhodeisland/ri.htm
2019,SC,62.1,3336,/nchs/pressroom/states/southcarolina/sc.htm
2019,SD,53.3,517,/nchs/pressroom/states/southdakota/sd.htm
2019,TN,67.8,4856,/nchs/pressroom/states/tennessee/tn.htm
2019,TX,39.7,11384,/nchs/pressroom/states/texas/tx.htm
2019,UT,45.2,1301,/nchs/pressroom/states/utah/ut.htm
2019,VT,56.4,405,/nchs/pressroom/states/vermont/vt.htm
2019,VA,43.8,3994,/nchs/pressroom/states/virginia/va.htm
2019,WA,43.4,3569,/nchs/pressroom/states/washington/wa.htm
2019,WV,96.9,1859,/nchs/pressroom/states/westvirginia/wv.htm
2019,WI,61.1,4087,/nchs/pressroom/states/wisconsin/wi.htm
2019,WY,63.1,384,/nchs/pressroom/states/wyoming/wy.htm
2018,AL,53,2682,/nchs/pressroom/states/alabama/al.htm
2018,AK,56.4,400,/nchs/pressroom/states/alaska/ak.htm
2018,AZ,55.4,4251,/nchs/pressroom/states/arizona/az.htm
2018,AR,48.6,1530,/nchs/pressroom/states/arkansas/ar.htm
2018,CA,33.7,14153,/nchs/pressroom/states/california/ca.htm
2018,CO,52.3,3049,/nchs/pressroom/states/colorado/co.htm
2018,CT,53.1,2054,/nchs/pressroom/states/connecticut/ct.htm
2018,DE,67.1,662,/nchs/pressroom/states/delaware/de.htm
2018,FL,53.1,12670,/nchs/pressroom/states/florida/fl.htm
2018,GA,41.7,4418,/nchs/pressroom/states/georgia/ga.htm
2018,HI,37.6,625,/nchs/pressroom/states/hawaii/hi.htm
2018,ID,49.5,889,/nchs/pressroom/states/idaho/id.htm
2018,IL,44.3,6016,/nchs/pressroom/states/illinois/il.htm
2018,IN,55.2,3782,/nchs/pressroom/states/indiana/in.htm
2018,IA,40.8,1480,/nchs/pressroom/states/iowa/ia.htm
2018,KS,46.5,1465,/nchs/pressroom/states/kansas/ks.htm
2018,KY,66.8,3051,/nchs/pressroom/states/kentucky/ky.htm
2018,LA,58.8,2781,/nchs/pressroom/states/louisiana/la.htm
2018,ME,65,1000,/nchs/pressroom/states/maine/me.htm
2018,MD,35,2307,/nchs/pressroom/states/maryland/md.htm
2018,MA,53,3971,/nchs/pressroom/states/massachusetts/ma.htm
2018,MI,52,5555,/nchs/pressroom/states/michigan/mi.htm
2018,MN,43.8,2792,/nchs/pressroom/states/minnesota/mn.htm
2018,MS,54.4,1692,/nchs/pressroom/states/mississippi/ms.htm
2018,MO,61.6,3975,/nchs/pressroom/states/missouri/mo.htm
2018,MT,51,598,/nchs/pressroom/states/montana/mt.htm
2018,NE,38.5,806,/nchs/pressroom/states/nebraska/ne.htm
2018,NV,48.4,1547,/nchs/pressroom/states/nevada/nv.htm
2018,NH,66,959,/nchs/pressroom/states/newhampshire/nh.htm
2018,NJ,50.1,4676,/nchs/pressroom/states/newjersey/nj.htm
2018,NM,69.3,1514,/nchs/pressroom/states/newmexico/nm.htm
2018,NY,34.2,7415,/nchs/pressroom/states/newyork/ny.htm
2018,NC,55.2,6007,/nchs/pressroom/states/northcarolina/nc.htm
2018,ND,42,358,/nchs/pressroom/states/northdakota/nd.htm
2018,OH,63.8,7755,/nchs/pressroom/states/ohio/oh.htm
2018,OK,62.5,2612,/nchs/pressroom/states/oklahoma/ok.htm
2018,OR,43.6,2075,/nchs/pressroom/states/oregon/or.htm
2018,PA,61.9,8585,/nchs/pressroom/states/pennsylvania/pa.htm
2018,RI,59.1,719,/nchs/pressroom/states/rhodeisland/ri.htm
2018,SC,63.3,3369,/nchs/pressroom/states/southcarolina/sc.htm
2018,SD,46.4,452,/nchs/pressroom/states/southdakota/sd.htm
2018,TN,63.5,4483,/nchs/pressroom/states/tennessee/tn.htm
2018,TX,37.7,10646,/nchs/pressroom/states/texas/tx.htm
2018,UT,45.1,1284,/nchs/pressroom/states/utah/ut.htm
2018,VT,63.1,444,/nchs/pressroom/states/vermont/vt.htm
2018,VA,43.7,3936,/nchs/pressroom/states/virginia/va.htm
2018,WA,42.1,3396,/nchs/pressroom/states/washington/wa.htm
2018,WV,90.3,1707,/nchs/pressroom/states/westvirginia/wv.htm
2018,WI,57.1,3786,/nchs/pressroom/states/wisconsin/wi.htm
2018,WY,57.1,353,/nchs/pressroom/states/wyoming/wy.htm
2017,AL,53.8,"2,703",/nchs/pressroom/states/alabama/alabama.htm
2017,AK,63.7,436,/nchs/pressroom/states/alaska/alaska.htm
2017,AZ,56.2,"4,184",/nchs/pressroom/states/arizona/arizona.htm
2017,AR,51.8,"1,625",/nchs/pressroom/states/arkansas/arkansas.htm
2017,CA,33.1,"13,840",/nchs/pressroom/states/california/california.htm
2017,CO,53.6,"3,037",/nchs/pressroom/states/colorado/colorado.htm
2017,CT,53.2,"2,078",/nchs/pressroom/states/connecticut/connecticut.htm
2017,DE,61.9,608,/nchs/pressroom/states/delaware/delaware.htm
2017,FL,56.1,"13,059",/nchs/pressroom/states/florida/florida.htm
2017,GA,45.2,"4,712",/nchs/pressroom/states/georgia/georgia.htm
2017,HI,35.7,585,/nchs/pressroom/states/hawaii/hawaii.htm
2017,ID,49.8,876,/nchs/pressroom/states/idaho/idaho.htm
2017,IL,44.4,"6,019",/nchs/pressroom/states/illinois/illinois.htm
2017,IN,58.7,"3,978",/nchs/pressroom/states/indiana/indiana.htm
2017,IA,42.7,"1,536",/nchs/pressroom/states/iowa/iowa.htm
2017,KS,49.4,"1,567",/nchs/pressroom/states/kansas/kansas.htm
2017,KY,72.9,"3,264",/nchs/pressroom/states/kentucky/kentucky.htm
2017,LA,58.8,"2,780",/nchs/pressroom/states/louisiana/louisiana.htm
2017,ME,68,990,/nchs/pressroom/states/maine/maine.htm
2017,MD,36.9,"2,408",/nchs/pressroom/states/maryland/maryland.htm
2017,MA,51.5,"3,821",/nchs/pressroom/states/massachusetts/massachusetts.htm
2017,MI,53,"5,623",/nchs/pressroom/states/michigan/michigan.htm
2017,MN,44.6,"2,788",/nchs/pressroom/states/minnesota/minnesota.htm
2017,MS,56.3,"1,738",/nchs/pressroom/states/mississippi/mississippi.htm
2017,MO,58.8,"3,776",/nchs/pressroom/states/missouri/missouri.htm
2017,MT,50.2,579,/nchs/pressroom/states/montana/montana.htm
2017,NE,38.5,811,/nchs/pressroom/states/nebraska/nebraska.htm
2017,NV,47.8,"1,496",/nchs/pressroom/states/nevada/nevada.htm
2017,NH,62.9,907,/nchs/pressroom/states/newhampshire/newhampshire.htm
2017,NJ,47.3,"4,482",/nchs/pressroom/states/newjersey/newjersey.htm
2017,NM,68.2,"1,460",/nchs/pressroom/states/newmexico/newmexico.htm
2017,NY,35.5,"7,687",/nchs/pressroom/states/newyork/newyork.htm
2017,NC,56.3,"5,985",/nchs/pressroom/states/northcarolina/northcarolina.htm
2017,ND,41.3,339,/nchs/pressroom/states/northdakota/northdakota.htm
2017,OH,75.1,"8,971",/nchs/pressroom/states/ohio/ohio.htm
2017,OK,62.5,"2,563",/nchs/pressroom/states/oklahoma/oklahoma.htm
2017,OR,44.7,"2,076",/nchs/pressroom/states/oregon/oregon.htm
2017,PA,70.2,"9,527",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2017,RI,60,718,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2017,SC,60.2,"3,147",/nchs/pressroom/states/southcarolina/southcarolina.htm
2017,SD,56.1,537,/nchs/pressroom/states/southdakota/southdakota.htm
2017,TN,63,"4,435",/nchs/pressroom/states/tenessee/tennessee.htm
2017,TX,38.8,"10,763",/nchs/pressroom/states/texas/texas.htm
2017,UT,44.2,"1,238",/nchs/pressroom/states/utah/utah.htm
2017,VT,56.9,394,/nchs/pressroom/states/vermont/vermont.htm
2017,VA,44,"3,922",/nchs/pressroom/states/virginia/virginia.htm
2017,WA,44,"3,455",/nchs/pressroom/states/washington/washington.htm
2017,WV,100.3,"1,892",/nchs/pressroom/states/westvirginia/westvirginia.htm
2017,WI,58.3,"3,746",/nchs/pressroom/states/wisconsin/wisconsin.htm
2017,WY,56.9,348,/nchs/pressroom/states/wyoming/wyoming.htm
2016,AL,55.5,"2,755",/nchs/pressroom/states/alabama/alabama.htm
2016,AK,63.1,439,/nchs/pressroom/states/alaska/alaska.htm
2016,AZ,54.2,"4,010",/nchs/pressroom/states/arizona/arizona.htm
2016,AR,51.8,"1,604",/nchs/pressroom/states/arkansas/arkansas.htm
2016,CA,32,"13,213",/nchs/pressroom/states/california/california.htm
2016,CO,51.2,"2,880",/nchs/pressroom/states/colorado/colorado.htm
2016,CT,50.3,"1,978",/nchs/pressroom/states/connecticut/connecticut.htm
2016,DE,52.4,516,/nchs/pressroom/states/delaware/delaware.htm
2016,FL,54.9,"12,561",/nchs/pressroom/states/florida/florida.htm
2016,GA,45.8,"4,701",/nchs/pressroom/states/georgia/georgia.htm
2016,HI,35.3,577,/nchs/pressroom/states/hawaii/hawaii.htm
2016,ID,49.5,849,/nchs/pressroom/states/idaho/idaho.htm
2016,IL,41,"5,508",/nchs/pressroom/states/illinois/illinois.htm
2016,IN,51.6,"3,496",/nchs/pressroom/states/indiana/indiana.htm
2016,IA,45.8,"1,608",/nchs/pressroom/states/iowa/iowa.htm
2016,KS,45.7,"1,444",/nchs/pressroom/states/kansas/kansas.htm
2016,KY,71,"3,194",/nchs/pressroom/states/kentucky/kentucky.htm
2016,LA,57.4,"2,710",/nchs/pressroom/states/louisiana/louisiana.htm
2016,ME,62.4,909,/nchs/pressroom/states/maine/maine.htm
2016,MD,35.7,"2,271",/nchs/pressroom/states/maryland/maryland.htm
2016,MA,52.8,"3,831",/nchs/pressroom/states/massachusetts/massachusetts.htm
2016,MI,50.5,"5,313",/nchs/pressroom/states/michigan/michigan.htm
2016,MN,43.8,"2,697",/nchs/pressroom/states/minnesota/minnesota.htm
2016,MS,59.2,"1,803",/nchs/pressroom/states/mississippi/mississippi.htm
2016,MO,57,"3,625",/nchs/pressroom/states/missouri/missouri.htm
2016,MT,54.1,626,/nchs/pressroom/states/montana/montana.htm
2016,NE,37,772,/nchs/pressroom/states/nebraska/nebraska.htm
2016,NV,46,"1,395",/nchs/pressroom/states/nevada/nevada.htm
2016,NH,66.6,924,/nchs/pressroom/states/newhampshire/newhampshire.htm
2016,NJ,40.8,"3,839",/nchs/pressroom/states/newjersey/newjersey.htm
2016,NM,69.5,"1,487",/nchs/pressroom/states/newmexico/newmexico.htm
2016,NY,34.2,"7,354",/nchs/pressroom/states/newyork/newyork.htm
2016,NC,52.2,"5,476",/nchs/pressroom/states/northcarolina/northcarolina.htm
2016,ND,45.4,371,/nchs/pressroom/states/northdakota/northdakota.htm
2016,OH,66.6,"7,999",/nchs/pressroom/states/ohio/ohio.htm
2016,OK,64.1,"2,592",/nchs/pressroom/states/oklahoma/oklahoma.htm
2016,OR,46,"2,105",/nchs/pressroom/states/oregon/oregon.htm
2016,PA,61.8,"8,410",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2016,RI,56.6,675,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2016,SC,58.9,"3,012",/nchs/pressroom/states/southcarolina/southcarolina.htm
2016,SD,53.4,505,/nchs/pressroom/states/southdakota/southdakota.htm
2016,TN,61.1,"4,238",/nchs/pressroom/states/tenessee/tennessee.htm
2016,TX,38.6,"10,536",/nchs/pressroom/states/texas/texas.htm
2016,UT,43.8,"1,211",/nchs/pressroom/states/utah/utah.htm
2016,VT,54.8,372,/nchs/pressroom/states/vermont/vermont.htm
2016,VA,42.4,"3,710",/nchs/pressroom/states/virginia/virginia.htm
2016,WA,41.4,"3,221",/nchs/pressroom/states/washington/washington.htm
2016,WV,89.7,"1,705",/nchs/pressroom/states/westvirginia/westvirginia.htm
2016,WI,55.6,"3,575",/nchs/pressroom/states/wisconsin/wisconsin.htm
2016,WY,61.9,371,/nchs/pressroom/states/wyoming/wyoming.htm
2015,AL,50.9,"2,552",/nchs/pressroom/states/alabama/alabama.htm
2015,AK,57.9,388,/nchs/pressroom/states/alaska/alaska.htm
2015,AZ,49.2,"3,539",/nchs/pressroom/states/arizona/arizona.htm
2015,AR,49.6,"1,538",/nchs/pressroom/states/arkansas/arkansas.htm
2015,CA,30.6,"12,544",/nchs/pressroom/states/california/california.htm
2015,CO,49.7,"2,725",/nchs/pressroom/states/colorado/colorado.htm
2015,CT,44.8,"1,799",/nchs/pressroom/states/connecticut/connecticut.htm
2015,DE,46,449,/nchs/pressroom/states/delaware/delaware.htm
2015,FL,46.2,"10,578",/nchs/pressroom/states/florida/florida.htm
2015,GA,43.2,"4,344",/nchs/pressroom/states/georgia/georgia.htm
2015,HI,32.2,536,/nchs/pressroom/states/hawaii/hawaii.htm
2015,ID,44.7,746,/nchs/pressroom/states/idaho/idaho.htm
2015,IL,35.8,"4,850",/nchs/pressroom/states/illinois/illinois.htm
2015,IN,47.7,"3,258",/nchs/pressroom/states/indiana/indiana.htm
2015,IA,42.1,"1,537",/nchs/pressroom/states/iowa/iowa.htm
2015,KS,47.2,"1,475",/nchs/pressroom/states/kansas/kansas.htm
2015,KY,66,"2,962",/nchs/pressroom/states/kentucky/kentucky.htm
2015,LA,54.7,"2,578",/nchs/pressroom/states/louisiana/louisiana.htm
2015,ME,53.8,802,/nchs/pressroom/states/maine/maine.htm
2015,MD,29.7,"1,903",/nchs/pressroom/states/maryland/maryland.htm
2015,MA,44,"3,229",/nchs/pressroom/states/massachusetts/massachusetts.htm
2015,MI,43.9,"4,647",/nchs/pressroom/states/michigan/michigan.htm
2015,MN,42,"2,574",/nchs/pressroom/states/minnesota/minnesota.htm
2015,MS,59.8,"1,814",/nchs/pressroom/states/mississippi/mississippi.htm
2015,MO,50.9,"3,309",/nchs/pressroom/states/missouri/missouri.htm
2015,MT,56.3,637,/nchs/pressroom/states/montana/montana.htm
2015,NE,38.9,799,/nchs/pressroom/states/nebraska/nebraska.htm
2015,NV,45.4,"1,340",/nchs/pressroom/states/nevada/nevada.htm
2015,NH,59,815,/nchs/pressroom/states/newhampshire/newhampshire.htm
2015,NJ,33.7,"3,218",/nchs/pressroom/states/newjersey/newjersey.htm
2015,NM,67.3,"1,430",/nchs/pressroom/states/newmexico/newmexico.htm
2015,NY,30.2,"6,515",/nchs/pressroom/states/newyork/newyork.htm
2015,NC,47.9,"4,991",/nchs/pressroom/states/northcarolina/northcarolina.htm
2015,ND,44.1,368,/nchs/pressroom/states/northdakota/northdakota.htm
2015,OH,55.9,"6,756",/nchs/pressroom/states/ohio/ohio.htm
2015,OK,60.1,"2,422",/nchs/pressroom/states/oklahoma/oklahoma.htm
2015,OR,44.5,"1,999",/nchs/pressroom/states/oregon/oregon.htm
2015,PA,52,"7,324",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2015,RI,53.1,649,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2015,SC,54,"2,737",/nchs/pressroom/states/southcarolina/southcarolina.htm
2015,SD,49.5,469,/nchs/pressroom/states/southdakota/southdakota.htm
2015,TN,56.4,"3,873",/nchs/pressroom/states/tenessee/tennessee.htm
2015,TX,37.4,"9,976",/nchs/pressroom/states/texas/texas.htm
2015,UT,45.6,"1,223",/nchs/pressroom/states/utah/utah.htm
2015,VT,48.4,346,/nchs/pressroom/states/vermont/vermont.htm
2015,VA,39.6,"3,429",/nchs/pressroom/states/virginia/virginia.htm
2015,WA,41.9,"3,192",/nchs/pressroom/states/washington/washington.htm
2015,WV,77.9,"1,516",/nchs/pressroom/states/westvirginia/westvirginia.htm
2015,WI,49.3,"3,206",/nchs/pressroom/states/wisconsin/wisconsin.htm
2015,WY,65.8,400,/nchs/pressroom/states/wyoming/wyoming.htm
2014,AL,49.3,"2,463",/nchs/pressroom/states/alabama/alabama.htm
2014,AK,55,379,/nchs/pressroom/states/alaska/alaska.htm
2014,AZ,47,"3,322",/nchs/pressroom/states/arizona/arizona.htm
2014,AR,47.4,"1,458",/nchs/pressroom/states/arkansas/arkansas.htm
2014,CA,29.2,"11,804",/nchs/pressroom/states/california/california.htm
2014,CO,47.1,"2,517",/nchs/pressroom/states/colorado/colorado.htm
2014,CT,41,"1,642",/nchs/pressroom/states/connecticut/connecticut.htm
2014,DE,43.7,425,/nchs/pressroom/states/delaware/delaware.htm
2014,FL,41.4,"9,433",/nchs/pressroom/states/florida/florida.htm
2014,GA,40.1,"3,964",/nchs/pressroom/states/georgia/georgia.htm
2014,HI,30.1,476,/nchs/pressroom/states/hawaii/hawaii.htm
2014,ID,46.5,765,/nchs/pressroom/states/idaho/idaho.htm
2014,IL,34.4,"4,644",/nchs/pressroom/states/illinois/illinois.htm
2014,IN,43.9,"2,974",/nchs/pressroom/states/indiana/indiana.htm
2014,IA,42.1,"1,517",/nchs/pressroom/states/iowa/iowa.htm
2014,KS,44.1,"1,377",/nchs/pressroom/states/kansas/kansas.htm
2014,KY,58.3,"2,622",/nchs/pressroom/states/kentucky/kentucky.htm
2014,LA,49.8,"2,344",/nchs/pressroom/states/louisiana/louisiana.htm
2014,ME,45.8,690,/nchs/pressroom/states/maine/maine.htm
2014,MD,26.6,"1,674",/nchs/pressroom/states/maryland/maryland.htm
2014,MA,37,"2,692",/nchs/pressroom/states/massachusetts/massachusetts.htm
2014,MI,41.7,"4,422",/nchs/pressroom/states/michigan/michigan.htm
2014,MN,39.4,"2,385",/nchs/pressroom/states/minnesota/minnesota.htm
2014,MS,56.2,"1,712",/nchs/pressroom/states/mississippi/mississippi.htm
2014,MO,48.7,"3,110",/nchs/pressroom/states/missouri/missouri.htm
2014,MT,52.6,581,/nchs/pressroom/states/montana/montana.htm
2014,NE,38.6,781,/nchs/pressroom/states/nebraska/nebraska.htm
2014,NV,40.2,"1,166",/nchs/pressroom/states/nevada/nevada.htm
2014,NH,50.5,716,/nchs/pressroom/states/newhampshire/newhampshire.htm
2014,NJ,30.9,"2,970",/nchs/pressroom/states/newjersey/newjersey.htm
2014,NM,72.1,"1,534",/nchs/pressroom/states/newmexico/newmexico.htm
2014,NY,27.6,"5,945",/nchs/pressroom/states/newyork/newyork.htm
2014,NC,44.4,"4,558",/nchs/pressroom/states/northcarolina/northcarolina.htm
2014,ND,43.3,349,/nchs/pressroom/states/northdakota/northdakota.htm
2014,OH,50.8,"6,178",/nchs/pressroom/states/ohio/ohio.htm
2014,OK,60.4,"2,421",/nchs/pressroom/states/oklahoma/oklahoma.htm
2014,OR,41,"1,803",/nchs/pressroom/states/oregon/oregon.htm
2014,PA,46.8,"6,640",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2014,RI,49.2,592,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2014,SC,48.2,"2,436",/nchs/pressroom/states/southcarolina/southcarolina.htm
2014,SD,49.2,462,/nchs/pressroom/states/southdakota/southdakota.htm
2014,TN,55.6,"3,781",/nchs/pressroom/states/tenessee/tennessee.htm
2014,TX,37.3,"9,723",/nchs/pressroom/states/texas/texas.htm
2014,UT,45.5,"1,167",/nchs/pressroom/states/utah/utah.htm
2014,VT,44.4,322,/nchs/pressroom/states/vermont/vermont.htm
2014,VA,36.8,"3,147",/nchs/pressroom/states/virginia/virginia.htm
2014,WA,40.1,"2,997",/nchs/pressroom/states/washington/washington.htm
2014,WV,71,"1,380",/nchs/pressroom/states/westvirginia/westvirginia.htm
2014,WI,46.9,"3,015",/nchs/pressroom/states/wisconsin/wisconsin.htm
2014,WY,60.9,361,/nchs/pressroom/states/wyoming/wyoming.htm
2005,AL,51.9,"2,395",/nchs/pressroom/states/alabama/alabama.htm
2005,AK,50.8,313,/nchs/pressroom/states/alaska/alaska.htm
2005,AZ,54.7,"3,150",/nchs/pressroom/states/arizona/arizona.htm
2005,AR,47,"1,329",/nchs/pressroom/states/arkansas/arkansas.htm
2005,CA,31.7,"11,129",/nchs/pressroom/states/california/california.htm
2005,CO,44.1,"1,947",/nchs/pressroom/states/colorado/colorado.htm
2005,CT,30.3,"1,134",/nchs/pressroom/states/connecticut/connecticut.htm
2005,DE,34.5,293,/nchs/pressroom/states/delaware/delaware.htm
2005,FL,47.1,"8,868",/nchs/pressroom/states/florida/florida.htm
2005,GA,45,"3,762",/nchs/pressroom/states/georgia/georgia.htm
2005,HI,32,436,/nchs/pressroom/states/hawaii/hawaii.htm
2005,ID,43.7,606,/nchs/pressroom/states/idaho/idaho.htm
2005,IL,33,"4,182",/nchs/pressroom/states/illinois/illinois.htm
2005,IN,39.3,"2,480",/nchs/pressroom/states/indiana/indiana.htm
2005,IA,36.7,"1,202",/nchs/pressroom/states/iowa/iowa.htm
2005,KS,40.6,"1,149",/nchs/pressroom/states/kansas/kansas.htm
2005,KY,57.4,"2,405",/nchs/pressroom/states/kentucky/kentucky.htm
2005,LA,68.5,"3,072",/nchs/pressroom/states/louisiana/louisiana.htm
2005,ME,41.7,579,/nchs/pressroom/states/maine/maine.htm
2005,MD,25,"1,376",/nchs/pressroom/states/maryland/maryland.htm
2005,MA,28,"1,907",/nchs/pressroom/states/massachusetts/massachusetts.htm
2005,MI,34,"3,451",/nchs/pressroom/states/michigan/michigan.htm
2005,MN,36.2,"1,922",/nchs/pressroom/states/minnesota/minnesota.htm
2005,MS,67.1,"1,936",/nchs/pressroom/states/mississippi/mississippi.htm
2005,MO,47.8,"2,848",/nchs/pressroom/states/missouri/missouri.htm
2005,MT,53.1,524,/nchs/pressroom/states/montana/montana.htm
2005,NE,37.4,704,/nchs/pressroom/states/nebraska/nebraska.htm
2005,NV,47,"1,104",/nchs/pressroom/states/nevada/nevada.htm
2005,NH,36.3,477,/nchs/pressroom/states/newhampshire/newhampshire.htm
2005,NJ,28.8,"2,561",/nchs/pressroom/states/newjersey/newjersey.htm
