YEAR,STATE,RATE,DEATHS,URL
2019,AK,17.8,132,/nchs/pressroom/states/alaska/ak.htm
2019,AZ,26.8,1907,/nchs/pressroom/states/arizona/az.htm
2019,AR,13.5,388,/nchs/pressroom/states/arkansas/ar.htm
2019,CA,15,6198,/nchs/pressroom/states/california/ca.htm
2019,CO,18,1079,/nchs/pressroom/states/colorado/co.htm
2019,CT,34.7,1214,/nchs/pressroom/states/connecticut/ct.htm
2019,DE,48,435,/nchs/pressroom/states/delaware/de.htm
2019,FL,25.5,5268,/nchs/pressroom/states/florida/fl.htm
2019,GA,13.1,1408,/nchs/pressroom/states/georgia/ga.htm
2019,HI,15.9,242,/nchs/pressroom/states/hawaii/hi.htm
2019,ID,15.1,265,/nchs/pressroom/states/idaho/id.htm
2019,IL,21.9,2790,/nchs/pressroom/states/illinois/il.htm
2019,IN,26.6,1699,/nchs/pressroom/states/indiana/in.htm
2019,IA,11.5,352,/nchs/pressroom/states/iowa/ia.htm
2019,KS,14.3,403,/nchs/pressroom/states/kansas/ks.htm
2019,KY,32.5,1380,/nchs/pressroom/states/kentucky/ky.htm
2019,LA,28.3,1267,/nchs/pressroom/states/louisiana/la.htm
2019,ME,29.9,371,/nchs/pressroom/states/maine/me.htm
2019,MD,38.2,2369,/nchs/pressroom/states/maryland/md.htm
2019,MA,32.1,2210,/nchs/pressroom/states/massachusetts/ma.htm
2019,MI,24.4,2385,/nchs/pressroom/states/michigan/mi.htm
2019,MN,14.2,792,/nchs/pressroom/states/minnesota/mn.htm
2019,MS,13.6,394,/nchs/pressroom/states/mississippi/ms.htm
2019,MO,26.9,1583,/nchs/pressroom/states/missouri/mo.htm
2019,MT,14.1,143,/nchs/pressroom/states/montana/mt.htm
2019,NE,8.7,161,/nchs/pressroom/states/nebraska/ne.htm
2019,NV,20.1,647,/nchs/pressroom/states/nevada/nv.htm
2019,NH,32,407,/nchs/pressroom/states/newhampshire/nh.htm
2019,NJ,31.7,2805,/nchs/pressroom/states/newjersey/nj.htm
2019,NM,30.2,599,/nchs/pressroom/states/newmexico/nm.htm
2019,NY,18.2,3617,/nchs/pressroom/states/newyork/ny.htm
2019,NC,22.3,2266,/nchs/pressroom/states/northcarolina/nc.htm
2019,ND,11.4,82,/nchs/pressroom/states/northdakota/nd.htm
2019,OH,38.3,4251,/nchs/pressroom/states/ohio/oh.htm
2019,OK,16.7,645,/nchs/pressroom/states/oklahoma/ok.htm
2019,OR,14,615,/nchs/pressroom/states/oregon/or.htm
2019,PA,35.6,4377,/nchs/pressroom/states/pennsylvania/pa.htm
2019,RI,29.5,307,/nchs/pressroom/states/rhodeisland/ri.htm
2019,SC,22.7,1127,/nchs/pressroom/states/southcarolina/sc.htm
2019,SD,10.5,86,/nchs/pressroom/states/southdakota/sd.htm
2019,TN,31.2,2089,/nchs/pressroom/states/tennessee/tn.htm
2019,TX,10.8,3136,/nchs/pressroom/states/texas/tx.htm
2019,UT,18.9,571,/nchs/pressroom/states/utah/ut.htm
2019,VT,23.8,133,/nchs/pressroom/states/vermont/vt.htm
2019,VA,18.3,1547,/nchs/pressroom/states/virginia/va.htm
2019,WA,15.8,1259,/nchs/pressroom/states/washington/wa.htm
2019,WV,52.8,870,/nchs/pressroom/states/westvirginia/wv.htm
2019,WI,21.1,1201,/nchs/pressroom/states/wisconsin/wi.htm
2019,WY,14.1,79,/nchs/pressroom/states/wyoming/wy.htm
2018,AL,16.6,775,/nchs/pressroom/states/alabama/al.htm
2018,AK,14.6,110,/nchs/pressroom/states/alaska/ak.htm
2018,AZ,23.8,"1,670",/nchs/pressroom/states/arizona/az.htm
2018,AR,15.7,444,/nchs/pressroom/states/arkansas/ar.htm
2018,CA,12.8,"5,348",/nchs/pressroom/states/california/ca.htm
2018,CO,16.8,995,/nchs/pressroom/states/colorado/co.htm
2018,CT,30.7,"1,069",/nchs/pressroom/states/connecticut/ct.htm
2018,DE,43.8,401,/nchs/pressroom/states/delaware/de.htm
2018,FL,22.8,"4,698",/nchs/pressroom/states/florida/fl.htm
2018,GA,13.2,"1,404",/nchs/pressroom/states/georgia/ga.htm
2018,HI,14.3,213,/nchs/pressroom/states/hawaii/hi.htm
2018,ID,14.6,250,/nchs/pressroom/states/idaho/id.htm
2018,IL,21.3,"2,722",/nchs/pressroom/states/illinois/il.htm
2018,IN,25.6,"1,629",/nchs/pressroom/states/indiana/in.htm
2018,IA,9.6,287,/nchs/pressroom/states/iowa/ia.htm
2018,KS,12.4,345,/nchs/pressroom/states/kansas/ks.htm
2018,KY,30.9,"1,315",/nchs/pressroom/states/kentucky/ky.htm
2018,LA,25.4,"1,140",/nchs/pressroom/states/louisiana/la.htm
2018,ME,27.9,345,/nchs/pressroom/states/maine/me.htm
2018,MD,37.2,"2,324",/nchs/pressroom/states/maryland/md.htm
2018,MA,32.8,"2,241",/nchs/pressroom/states/massachusetts/ma.htm
2018,MI,26.6,"2,591",/nchs/pressroom/states/michigan/mi.htm
2018,MN,11.5,636,/nchs/pressroom/states/minnesota/mn.htm
2018,MS,10.8,310,/nchs/pressroom/states/mississippi/ms.htm
2018,MO,27.5,"1,610",/nchs/pressroom/states/missouri/mo.htm
2018,MT,12.2,125,/nchs/pressroom/states/montana/mt.htm
2018,NE,7.4,138,/nchs/pressroom/states/nebraska/ne.htm
2018,NV,21.2,688,/nchs/pressroom/states/nevada/nv.htm
2018,NH,35.8,452,/nchs/pressroom/states/newhampshire/nh.htm
2018,NJ,33.1,"2,900",/nchs/pressroom/states/newjersey/nj.htm
2018,NM,26.7,537,/nchs/pressroom/states/newmexico/nm.htm
2018,NY,18.4,"3,697",/nchs/pressroom/states/newyork/ny.htm
2018,NC,22.4,"2,259",/nchs/pressroom/states/northcarolina/nc.htm
2018,ND,10.2,70,/nchs/pressroom/states/northdakota/nd.htm
2018,OH,35.9,"3,980",/nchs/pressroom/states/ohio/oh.htm
2018,OK,18.4,716,/nchs/pressroom/states/oklahoma/ok.htm
2018,OR,12.6,547,/nchs/pressroom/states/oregon/or.htm
2018,PA,36.1,"4,415",/nchs/pressroom/states/pennsylvania/pa.htm
2018,RI,30.1,317,/nchs/pressroom/states/rhodeisland/ri.htm
2018,SC,22.6,"1,125",/nchs/pressroom/states/southcarolina/sc.htm
2018,SD,6.9,57,/nchs/pressroom/states/southdakota/sd.htm
2018,TN,27.5,"1,823",/nchs/pressroom/states/tennessee/tn.htm
2018,TX,10.4,"3,005",/nchs/pressroom/states/texas/tx.htm
2018,UT,21.2,624,/nchs/pressroom/states/utah/ut.htm
2018,VT,26.6,153,/nchs/pressroom/states/vermont/vt.htm
2018,VA,17.1,"1,448",/nchs/pressroom/states/virginia/va.htm
2018,WA,14.8,"1,164",/nchs/pressroom/states/washington/wa.htm
2018,WV,51.5,856,/nchs/pressroom/states/westvirginia/wv.htm
2018,WI,19.2,"1,079",/nchs/pressroom/states/wisconsin/wi.htm
2018,WY,11.1,66,/nchs/pressroom/states/wyoming/wy.htm
2017,AL,18,835,/nchs/pressroom/states/alabama/alabama.htm
2017,AK,20.2,147,/nchs/pressroom/states/alaska/alaska.htm
2017,AZ,22.2,"1,532",/nchs/pressroom/states/arizona/arizona.htm
2017,AR,15.5,446,/nchs/pressroom/states/arkansas/arkansas.htm
2017,CA,11.7,"4,868",/nchs/pressroom/states/california/california.htm
2017,CO,17.6,"1,015",/nchs/pressroom/states/colorado/colorado.htm
2017,CT,30.9,"1,072",/nchs/pressroom/states/connecticut/connecticut.htm
2017,DE,37,338,/nchs/pressroom/states/delaware/delaware.htm
2017,FL,25.1,"5,088",/nchs/pressroom/states/florida/florida.htm
2017,GA,14.7,"1,537",/nchs/pressroom/states/georgia/georgia.htm
2017,HI,13.8,203,/nchs/pressroom/states/hawaii/hawaii.htm
2017,ID,14.4,236,/nchs/pressroom/states/idaho/idaho.htm
2017,IL,21.6,"2,778",/nchs/pressroom/states/illinois/illinois.htm
2017,IN,29.4,"1,852",/nchs/pressroom/states/indiana/indiana.htm
2017,IA,11.5,341,/nchs/pressroom/states/iowa/iowa.htm
2017,KS,11.8,333,/nchs/pressroom/states/kansas/kansas.htm
2017,KY,37.2,"1,566",/nchs/pressroom/states/kentucky/kentucky.htm
2017,LA,24.5,"1,108",/nchs/pressroom/states/louisiana/louisiana.htm
2017,ME,34.4,424,/nchs/pressroom/states/maine/maine.htm
2017,MD,36.3,"2,247",/nchs/pressroom/states/maryland/maryland.htm
2017,MA,31.8,"2,168",/nchs/pressroom/states/massachusetts/massachusetts.htm
2017,MI,27.8,"2,694",/nchs/pressroom/states/michigan/michigan.htm
2017,MN,13.3,733,/nchs/pressroom/states/minnesota/minnesota.htm
2017,MS,12.2,354,/nchs/pressroom/states/mississippi/mississippi.htm
2017,MO,23.4,"1,367",/nchs/pressroom/states/missouri/missouri.htm
2017,MT,11.7,119,/nchs/pressroom/states/montana/montana.htm
2017,NE,8.1,152,/nchs/pressroom/states/nebraska/nebraska.htm
2017,NV,21.6,676,/nchs/pressroom/states/nevada/nevada.htm
2017,NH,37,467,/nchs/pressroom/states/newhampshire/newhampshire.htm
2017,NJ,30,"2,685",/nchs/pressroom/states/newjersey/newjersey.htm
2017,NM,24.8,493,/nchs/pressroom/states/newmexico/newmexico.htm
2017,NY,19.4,"3,921",/nchs/pressroom/states/newyork/newyork.htm
2017,NC,24.1,"2,414",/nchs/pressroom/states/northcarolina/northcarolina.htm
2017,ND,9.2,68,/nchs/pressroom/states/northdakota/northdakota.htm
2017,OH,46.3,"5,111",/nchs/pressroom/states/ohio/ohio.htm
2017,OK,20.1,775,/nchs/pressroom/states/oklahoma/oklahoma.htm
2017,OR,12.4,530,/nchs/pressroom/states/oregon/oregon.htm
2017,PA,44.3,"5,388",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2017,RI,31,320,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2017,SC,20.5,"1,008",/nchs/pressroom/states/southcarolina/southcarolina.htm
2017,SD,8.5,73,/nchs/pressroom/states/southdakota/southdakota.htm
2017,TN,26.6,"1,776",/nchs/pressroom/states/tenessee/tennessee.htm
2017,TX,10.5,"2,989",/nchs/pressroom/states/texas/texas.htm
2017,UT,22.3,650,/nchs/pressroom/states/utah/utah.htm
2017,VT,23.2,134,/nchs/pressroom/states/vermont/vermont.htm
2017,VA,17.9,"1,507",/nchs/pressroom/states/virginia/virginia.htm
2017,WA,15.2,"1,169",/nchs/pressroom/states/washington/washington.htm
2017,WV,57.8,974,/nchs/pressroom/states/westvirginia/westvirginia.htm
2017,WI,21.2,"1,177",/nchs/pressroom/states/wisconsin/wisconsin.htm
2017,WY,12.2,69,/nchs/pressroom/states/wyoming/wyoming.htm
2016,AL,16.2,756,/nchs/pressroom/states/alabama/alabama.htm
2016,AK,16.8,128,/nchs/pressroom/states/alaska/alaska.htm
2016,AZ,20.3,"1,382",/nchs/pressroom/states/arizona/arizona.htm
2016,AR,14,401,/nchs/pressroom/states/arkansas/arkansas.htm
2016,CA,11.2,"4,654",/nchs/pressroom/states/california/california.htm
2016,CO,16.6,942,/nchs/pressroom/states/colorado/colorado.htm
2016,CT,27.4,971,/nchs/pressroom/states/connecticut/connecticut.htm
2016,DE,30.8,282,/nchs/pressroom/states/delaware/delaware.htm
2016,FL,23.7,"4,728",/nchs/pressroom/states/florida/florida.htm
2016,GA,13.3,"1,394",/nchs/pressroom/states/georgia/georgia.htm
2016,HI,12.8,191,/nchs/pressroom/states/hawaii/hawaii.htm
2016,ID,15.2,243,/nchs/pressroom/states/idaho/idaho.htm
2016,IL,18.9,"2,411",/nchs/pressroom/states/illinois/illinois.htm
2016,IN,24,"1,526",/nchs/pressroom/states/indiana/indiana.htm
2016,IA,10.6,314,/nchs/pressroom/states/iowa/iowa.htm
2016,KS,11.1,313,/nchs/pressroom/states/kansas/kansas.htm
2016,KY,33.5,"1,419",/nchs/pressroom/states/kentucky/kentucky.htm
2016,LA,21.8,996,/nchs/pressroom/states/louisiana/louisiana.htm
2016,ME,28.7,353,/nchs/pressroom/states/maine/maine.htm
2016,MD,33.2,"2,044",/nchs/pressroom/states/maryland/maryland.htm
2016,MA,33,"2,227",/nchs/pressroom/states/massachusetts/massachusetts.htm
2016,MI,24.4,"2,347",/nchs/pressroom/states/michigan/michigan.htm
2016,MN,12.5,672,/nchs/pressroom/states/minnesota/minnesota.htm
2016,MS,12.1,352,/nchs/pressroom/states/mississippi/mississippi.htm
2016,MO,23.6,"1,371",/nchs/pressroom/states/missouri/missouri.htm
2016,MT,11.7,119,/nchs/pressroom/states/montana/montana.htm
2016,NE,6.4,120,/nchs/pressroom/states/nebraska/nebraska.htm
2016,NV,21.7,665,/nchs/pressroom/states/nevada/nevada.htm
2016,NH,39,481,/nchs/pressroom/states/newhampshire/newhampshire.htm
2016,NJ,23.2,"2,056",/nchs/pressroom/states/newjersey/newjersey.htm
2016,NM,25.2,500,/nchs/pressroom/states/newmexico/newmexico.htm
2016,NY,18,"3,638",/nchs/pressroom/states/newyork/newyork.htm
2016,NC,19.7,"1,956",/nchs/pressroom/states/northcarolina/northcarolina.htm
2016,ND,10.6,77,/nchs/pressroom/states/northdakota/northdakota.htm
2016,OH,39.1,"4,329",/nchs/pressroom/states/ohio/ohio.htm
2016,OK,21.5,813,/nchs/pressroom/states/oklahoma/oklahoma.htm
2016,OR,11.9,506,/nchs/pressroom/states/oregon/oregon.htm
2016,PA,37.9,"4,627",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2016,RI,30.8,326,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2016,SC,18.1,879,/nchs/pressroom/states/southcarolina/southcarolina.htm
2016,SD,8.4,69,/nchs/pressroom/states/southdakota/southdakota.htm
2016,TN,24.5,"1,630",/nchs/pressroom/states/tenessee/tennessee.htm
2016,TX,10.1,"2,831",/nchs/pressroom/states/texas/texas.htm
2016,UT,22.4,635,/nchs/pressroom/states/utah/utah.htm
2016,VT,22.2,125,/nchs/pressroom/states/vermont/vermont.htm
2016,VA,16.7,"1,405",/nchs/pressroom/states/virginia/virginia.htm
2016,WA,14.5,"1,102",/nchs/pressroom/states/washington/washington.htm
2016,WV,52,884,/nchs/pressroom/states/westvirginia/westvirginia.htm
2016,WI,19.3,"1,074",/nchs/pressroom/states/wisconsin/wisconsin.htm
2016,WY,17.6,99,/nchs/pressroom/states/wyoming/wyoming.htm
2015,AL,15.7,736,/nchs/pressroom/states/alabama/alabama.htm
2015,AK,16,122,/nchs/pressroom/states/alaska/alaska.htm
2015,AZ,19,"1,274",/nchs/pressroom/states/arizona/arizona.htm
2015,AR,13.8,392,/nchs/pressroom/states/arkansas/arkansas.htm
2015,CA,11.3,"4,659",/nchs/pressroom/states/california/california.htm
2015,CO,15.4,869,/nchs/pressroom/states/colorado/colorado.htm
2015,CT,22.1,800,/nchs/pressroom/states/connecticut/connecticut.htm
2015,DE,22,198,/nchs/pressroom/states/delaware/delaware.htm
2015,FL,16.2,"3,228",/nchs/pressroom/states/florida/florida.htm
2015,GA,12.7,"1,302",/nchs/pressroom/states/georgia/georgia.htm
2015,HI,11.3,169,/nchs/pressroom/states/hawaii/hawaii.htm
2015,ID,14.2,218,/nchs/pressroom/states/idaho/idaho.htm
2015,IL,14.1,"1,835",/nchs/pressroom/states/illinois/illinois.htm
2015,IN,19.5,"1,245",/nchs/pressroom/states/indiana/indiana.htm
2015,IA,10.3,309,/nchs/pressroom/states/iowa/iowa.htm
2015,KS,11.8,329,/nchs/pressroom/states/kansas/kansas.htm
2015,KY,29.9,"1,273",/nchs/pressroom/states/kentucky/kentucky.htm
2015,LA,19,861,/nchs/pressroom/states/louisiana/louisiana.htm
2015,ME,21.2,269,/nchs/pressroom/states/maine/maine.htm
2015,MD,20.9,"1,285",/nchs/pressroom/states/maryland/maryland.htm
2015,MA,25.7,"1,724",/nchs/pressroom/states/massachusetts/massachusetts.htm
2015,MI,20.4,"1,980",/nchs/pressroom/states/michigan/michigan.htm
2015,MN,10.6,581,/nchs/pressroom/states/minnesota/minnesota.htm
2015,MS,12.3,351,/nchs/pressroom/states/mississippi/mississippi.htm
2015,MO,17.9,"1,066",/nchs/pressroom/states/missouri/missouri.htm
2015,MT,13.8,138,/nchs/pressroom/states/montana/montana.htm
2015,NE,6.9,126,/nchs/pressroom/states/nebraska/nebraska.htm
2015,NV,20.4,619,/nchs/pressroom/states/nevada/nevada.htm
2015,NH,34.3,422,/nchs/pressroom/states/newhampshire/newhampshire.htm
2015,NJ,16.3,"1,454",/nchs/pressroom/states/newjersey/newjersey.htm
2015,NM,25.3,501,/nchs/pressroom/states/newmexico/newmexico.htm
2015,NY,13.6,"2,754",/nchs/pressroom/states/newyork/newyork.htm
2015,NC,15.8,"1,567",/nchs/pressroom/states/northcarolina/northcarolina.htm
2015,ND,8.6,61,/nchs/pressroom/states/northdakota/northdakota.htm
2015,OH,29.9,"3,310",/nchs/pressroom/states/ohio/ohio.htm
2015,OK,19,725,/nchs/pressroom/states/oklahoma/oklahoma.htm
2015,OR,12,505,/nchs/pressroom/states/oregon/oregon.htm
2015,PA,26.3,"3,264",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2015,RI,28.2,310,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2015,SC,15.7,761,/nchs/pressroom/states/southcarolina/southcarolina.htm
2015,SD,8.4,65,/nchs/pressroom/states/southdakota/southdakota.htm
2015,TN,22.2,"1,457",/nchs/pressroom/states/tenessee/tennessee.htm
2015,TX,9.4,"2,588",/nchs/pressroom/states/texas/texas.htm
2015,UT,23.4,646,/nchs/pressroom/states/utah/utah.htm
2015,VT,16.7,99,/nchs/pressroom/states/vermont/vermont.htm
2015,VA,12.4,"1,039",/nchs/pressroom/states/virginia/virginia.htm
2015,WA,14.7,"1,094",/nchs/pressroom/states/washington/washington.htm
2015,WV,41.5,725,/nchs/pressroom/states/westvirginia/westvirginia.htm
2015,WI,15.5,878,/nchs/pressroom/states/wisconsin/wisconsin.htm
2015,WY,16.4,96,/nchs/pressroom/states/wyoming/wyoming.htm
2014,AL,15.2,723,/nchs/pressroom/states/alabama/alabama.htm
2014,AK,16.8,124,/nchs/pressroom/states/alaska/alaska.htm
2014,AZ,12.6,356,/nchs/pressroom/states/arizona/arizona.htm
2014,AR,18.2,"1,211",/nchs/pressroom/states/arkansas/arkansas.htm
2014,CA,11.1,"4,521",/nchs/pressroom/states/california/california.htm
2014,CO,16.3,899,/nchs/pressroom/states/colorado/colorado.htm
2014,CT,17.6,623,/nchs/pressroom/states/connecticut/connecticut.htm
2014,DE,20.9,189,/nchs/pressroom/states/delaware/delaware.htm
2014,FL,13.2,"2,634",/nchs/pressroom/states/florida/florida.htm
2014,GA,11.9,"1,206",/nchs/pressroom/states/georgia/georgia.htm
2014,HI,10.9,157,/nchs/pressroom/states/hawaii/hawaii.htm
2014,ID,13.7,212,/nchs/pressroom/states/idaho/idaho.htm
2014,IL,13.1,"1,705",/nchs/pressroom/states/illinois/illinois.htm
2014,IN,18.2,"1,172",/nchs/pressroom/states/indiana/indiana.htm
2014,IA,8.8,264,/nchs/pressroom/states/iowa/iowa.htm
2014,KS,11.7,332,/nchs/pressroom/states/kansas/kansas.htm
2014,KY,24.7,"1,077",/nchs/pressroom/states/kentucky/kentucky.htm
2014,LA,16.9,777,/nchs/pressroom/states/louisiana/louisiana.htm
2014,ME,16.8,216,/nchs/pressroom/states/maine/maine.htm
2014,MD,17.4,"1,070",/nchs/pressroom/states/maryland/maryland.htm
2014,MA,19,"1,289",/nchs/pressroom/states/massachusetts/massachusetts.htm
2014,MI,18,"1,762",/nchs/pressroom/states/michigan/michigan.htm
2014,MN,9.6,517,/nchs/pressroom/states/minnesota/minnesota.htm
2014,MS,11.6,336,/nchs/pressroom/states/mississippi/mississippi.htm
2014,MO,18.2,"1,067",/nchs/pressroom/states/missouri/missouri.htm
2014,MT,12.4,125,/nchs/pressroom/states/montana/montana.htm
2014,NE,7.2,125,/nchs/pressroom/states/nebraska/nebraska.htm
2014,NV,18.4,545,/nchs/pressroom/states/nevada/nevada.htm
2014,NH,26.2,334,/nchs/pressroom/states/newhampshire/newhampshire.htm
2014,NJ,14,"1,253",/nchs/pressroom/states/newjersey/newjersey.htm
2014,NM,27.3,547,/nchs/pressroom/states/newmexico/newmexico.htm
2014,NY,11.3,"2,300",/nchs/pressroom/states/newyork/newyork.htm
2014,NC,13.8,"1,358",/nchs/pressroom/states/northcarolina/northcarolina.htm
2014,ND,6.3,43,/nchs/pressroom/states/northdakota/northdakota.htm
2014,OH,24.6,"2,744",/nchs/pressroom/states/ohio/ohio.htm
2014,OK,20.3,777,/nchs/pressroom/states/oklahoma/oklahoma.htm
2014,OR,12.8,522,/nchs/pressroom/states/oregon/oregon.htm
2014,PA,21.9,"2,732",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2014,RI,23.4,247,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2014,SC,14.4,701,/nchs/pressroom/states/southcarolina/southcarolina.htm
2014,SD,7.8,63,/nchs/pressroom/states/southdakota/southdakota.htm
2014,TN,19.5,"1,269",/nchs/pressroom/states/tenessee/tennessee.htm
2014,TX,9.7,"2,601",/nchs/pressroom/states/texas/texas.htm
2014,UT,22.4,603,/nchs/pressroom/states/utah/utah.htm
2014,VT,13.9,83,/nchs/pressroom/states/vermont/vermont.htm
2014,VA,11.7,980,/nchs/pressroom/states/virginia/virginia.htm
2014,WA,13.3,979,/nchs/pressroom/states/washington/washington.htm
2014,WV,35.5,627,/nchs/pressroom/states/westvirginia/westvirginia.htm
2014,WI,15.1,853,/nchs/pressroom/states/wisconsin/wisconsin.htm
2014,WY,19.4,109,/nchs/pressroom/states/wyoming/wyoming.htm
2005,AL,6.3,283,/nchs/pressroom/states/alabama/alabama.htm
2005,AK,11.4,79,/nchs/pressroom/states/alaska/alaska.htm
2005,AZ,14.1,794,/nchs/pressroom/states/arizona/arizona.htm
2005,AR,10.1,269,/nchs/pressroom/states/arkansas/arkansas.htm
2005,CA,9,"3,214",/nchs/pressroom/states/california/california.htm
2005,CO,12.7,608,/nchs/pressroom/states/colorado/colorado.htm
2005,CT,8.5,295,/nchs/pressroom/states/connecticut/connecticut.htm
2005,DE,7.5,62,/nchs/pressroom/states/delaware/delaware.htm
2005,FL,13.5,"2,371",/nchs/pressroom/states/florida/florida.htm
2005,GA,8.2,738,/nchs/pressroom/states/georgia/georgia.htm
2005,HI,9.4,126,/nchs/pressroom/states/hawaii/hawaii.htm
2005,ID,8.1,109,/nchs/pressroom/states/idaho/idaho.htm
2005,IL,8.4,"1,067",/nchs/pressroom/states/illinois/illinois.htm
2005,IN,9.8,610,/nchs/pressroom/states/indiana/indiana.htm
2005,IA,4.8,141,/nchs/pressroom/states/iowa/iowa.htm
2005,KS,9.1,241,/nchs/pressroom/states/kansas/kansas.htm
2005,KY,15.3,638,/nchs/pressroom/states/kentucky/kentucky.htm
2005,LA,14.7,661,/nchs/pressroom/states/louisiana/louisiana.htm
2005,ME,12.4,163,/nchs/pressroom/states/maine/maine.htm
2005,MD,11.4,656,/nchs/pressroom/states/maryland/maryland.htm
2005,MA,12,780,/nchs/pressroom/states/massachusetts/massachusetts.htm
2005,MI,9.8,985,/nchs/pressroom/states/michigan/michigan.htm
2005,MN,5.4,282,/nchs/pressroom/states/minnesota/minnesota.htm
2005,MS,8.8,248,/nchs/pressroom/states/mississippi/mississippi.htm
2005,MO,10.7,608,/nchs/pressroom/states/missouri/missouri.htm
2005,MT,10.1,96,/nchs/pressroom/states/montana/montana.htm
2005,NE,5,86,/nchs/pressroom/states/nebraska/nebraska.htm
2005,NV,18.7,457,/nchs/pressroom/states/nevada/nevada.htm
2005,NH,10.7,142,/nchs/pressroom/states/newhampshire/newhampshire.htm
2005,NJ,9.4,823,/nchs/pressroom/states/newjersey/newjersey.htm
2005,NM,20.1,373,/nchs/pressroom/states/newmexico/newmexico.htm
2005,NY,4.8,944,/nchs/pressroom/states/newyork/newyork.htm
2005,NC,11.4,"1,000",/nchs/pressroom/states/northcarolina/northcarolina.htm
2005,ND,0,12,/nchs/pressroom/states/northdakota/northdakota.htm
2005,OH,10.9,"1,243",/nchs/pressroom/states/ohio/ohio.htm
