YEAR,STATE,RATE,DEATHS,URL
2016,CO,35.2,"1,927",/nchs/pressroom/states/colorado/colorado.htm
2016,CT,26.3,"1,269",/nchs/pressroom/states/connecticut/connecticut.htm
2016,DE,41.6,506,/nchs/pressroom/states/delaware/delaware.htm
2016,FL,37.3,"11,854",/nchs/pressroom/states/florida/florida.htm
2016,GA,44.3,"4,349",/nchs/pressroom/states/georgia/georgia.htm
2016,HI,34.3,675,/nchs/pressroom/states/hawaii/hawaii.htm
2016,ID,37.2,682,/nchs/pressroom/states/idaho/idaho.htm
2016,IL,37.8,"5,658",/nchs/pressroom/states/illinois/illinois.htm
2016,IN,39.5,"3,040",/nchs/pressroom/states/indiana/indiana.htm
2016,IA,32.3,"1,388",/nchs/pressroom/states/iowa/iowa.htm
2016,KS,38.6,"1,363",/nchs/pressroom/states/kansas/kansas.htm
2016,KY,40.4,"2,057",/nchs/pressroom/states/kentucky/kentucky.htm
2016,LA,46,"2,322",/nchs/pressroom/states/louisiana/louisiana.htm
2016,ME,34.4,663,/nchs/pressroom/states/maine/maine.htm
2016,MD,39.7,"2,709",/nchs/pressroom/states/maryland/maryland.htm
2016,MA,27.9,"2,468",/nchs/pressroom/states/massachusetts/massachusetts.htm
2016,MI,39,"4,874",/nchs/pressroom/states/michigan/michigan.htm
2016,MN,32.5,"2,197",/nchs/pressroom/states/minnesota/minnesota.htm
2016,MS,50.6,"1,705",/nchs/pressroom/states/mississippi/mississippi.htm
2016,MO,40.4,"3,069",/nchs/pressroom/states/missouri/missouri.htm
2016,MT,32.5,440,/nchs/pressroom/states/montana/montana.htm
2016,NE,33.2,787,/nchs/pressroom/states/nebraska/nebraska.htm
2016,NV,35.9,"1,096",/nchs/pressroom/states/nevada/nevada.htm
2016,NH,28,490,/nchs/pressroom/states/newhampshire/newhampshire.htm
2016,NJ,30.4,"3,401",/nchs/pressroom/states/newjersey/newjersey.htm
2016,NM,35.5,885,/nchs/pressroom/states/newmexico/newmexico.htm
2016,NY,25.5,"6,258",/nchs/pressroom/states/newyork/newyork.htm
2016,NC,43,"4,940",/nchs/pressroom/states/northcarolina/northcarolina.htm
2016,ND,32.7,311,/nchs/pressroom/states/northdakota/northdakota.htm
2016,OH,40.6,"5,987",/nchs/pressroom/states/ohio/ohio.htm
2016,OK,41.8,"1,859",/nchs/pressroom/states/oklahoma/oklahoma.htm
2016,OR,37.8,"1,943",/nchs/pressroom/states/oregon/oregon.htm
2016,PA,37,"6,730",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2016,RI,26.8,399,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2016,SC,45.5,"2,627",/nchs/pressroom/states/southcarolina/southcarolina.htm
2016,SD,35.8,420,/nchs/pressroom/states/southdakota/southdakota.htm
2016,TN,46,"3,508",/nchs/pressroom/states/tenessee/tennessee.htm
2016,TX,42,"10,673",/nchs/pressroom/states/texas/texas.htm
2016,UT,38.8,932,/nchs/pressroom/states/utah/utah.htm
2016,VT,29.2,247,/nchs/pressroom/states/vermont/vermont.htm
2016,VA,38.2,"3,502",/nchs/pressroom/states/virginia/virginia.htm
2016,WA,35.8,"2,910",/nchs/pressroom/states/washington/washington.htm
2016,WV,41.7,"1,039",/nchs/pressroom/states/westvirginia/westvirginia.htm
2016,WI,33.3,"2,481",/nchs/pressroom/states/wisconsin/wisconsin.htm
2016,WY,31.7,208,/nchs/pressroom/states/wyoming/wyoming.htm
2015,AL,52.2,"2,937",/nchs/pressroom/states/alabama/alabama.htm
2015,AK,36.8,182,/nchs/pressroom/states/alaska/alaska.htm
2015,AZ,30.7,"2,522",/nchs/pressroom/states/arizona/arizona.htm
2015,AR,46.8,"1,653",/nchs/pressroom/states/arkansas/arkansas.htm
2015,CA,36.2,"15,065",/nchs/pressroom/states/california/california.htm
2015,CO,34.9,"1,856",/nchs/pressroom/states/colorado/colorado.htm
2015,CT,28.5,"1,388",/nchs/pressroom/states/connecticut/connecticut.htm
2015,DE,39.4,466,/nchs/pressroom/states/delaware/delaware.htm
2015,FL,37.1,"11,433",/nchs/pressroom/states/florida/florida.htm
2015,GA,45.3,"4,335",/nchs/pressroom/states/georgia/georgia.htm
2015,HI,38.2,735,/nchs/pressroom/states/hawaii/hawaii.htm
2015,ID,36.3,641,/nchs/pressroom/states/idaho/idaho.htm
2015,IL,38.4,"5,709",/nchs/pressroom/states/illinois/illinois.htm
2015,IN,39.1,"2,959",/nchs/pressroom/states/indiana/indiana.htm
2015,IA,33.2,"1,418",/nchs/pressroom/states/iowa/iowa.htm
2015,KS,38.6,"1,364",/nchs/pressroom/states/kansas/kansas.htm
2015,KY,40.8,"2,050",/nchs/pressroom/states/kentucky/kentucky.htm
2015,LA,46,"2,280",/nchs/pressroom/states/louisiana/louisiana.htm
2015,ME,32.6,616,/nchs/pressroom/states/maine/maine.htm
2015,MD,37.8,"2,540",/nchs/pressroom/states/maryland/maryland.htm
2015,MA,28.4,"2,475",/nchs/pressroom/states/massachusetts/massachusetts.htm
2015,MI,37.6,"4,666",/nchs/pressroom/states/michigan/michigan.htm
2015,MN,33.5,"2,238",/nchs/pressroom/states/minnesota/minnesota.htm
2015,MS,52.6,"1,734",/nchs/pressroom/states/mississippi/mississippi.htm
2015,MO,40.8,"3,037",/nchs/pressroom/states/missouri/missouri.htm
2015,MT,33.8,458,/nchs/pressroom/states/montana/montana.htm
2015,NE,33.4,776,/nchs/pressroom/states/nebraska/nebraska.htm
2015,NV,37,"1,078",/nchs/pressroom/states/nevada/nevada.htm
2015,NH,26.9,457,/nchs/pressroom/states/newhampshire/newhampshire.htm
2015,NJ,31.1,"3,413",/nchs/pressroom/states/newjersey/newjersey.htm
2015,NM,32.5,786,/nchs/pressroom/states/newmexico/newmexico.htm
2015,NY,26,"6,292",/nchs/pressroom/states/newyork/newyork.htm
2015,NC,44.7,"5,033",/nchs/pressroom/states/northcarolina/northcarolina.htm
2015,ND,33.4,308,/nchs/pressroom/states/northdakota/northdakota.htm
2015,OH,40.7,"5,945",/nchs/pressroom/states/ohio/ohio.htm
2015,OK,43,"1,881",/nchs/pressroom/states/oklahoma/oklahoma.htm
2015,OR,37.5,"1,873",/nchs/pressroom/states/oregon/oregon.htm
2015,PA,38.8,"6,987",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2015,RI,27.1,394,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2015,SC,46.7,"2,600",/nchs/pressroom/states/southcarolina/southcarolina.htm
2015,SD,33.2,383,/nchs/pressroom/states/southdakota/southdakota.htm
2015,TN,46,"3,447",/nchs/pressroom/states/tenessee/tennessee.htm
2015,TX,42.7,"10,485",/nchs/pressroom/states/texas/texas.htm
2015,UT,38.4,888,/nchs/pressroom/states/utah/utah.htm
2015,VT,36.4,307,/nchs/pressroom/states/vermont/vermont.htm
2015,VA,38,"3,393",/nchs/pressroom/states/virginia/virginia.htm
2015,WA,34.2,"2,703",/nchs/pressroom/states/washington/washington.htm
2015,WV,43.8,"1,079",/nchs/pressroom/states/westvirginia/westvirginia.htm
2015,WI,35.6,"2,618",/nchs/pressroom/states/wisconsin/wisconsin.htm
2015,WY,31.4,198,/nchs/pressroom/states/wyoming/wyoming.htm
2014,AL,48.3,"2,663",/nchs/pressroom/states/alabama/alabama.htm
2014,AK,32.3,157,/nchs/pressroom/states/alaska/alaska.htm
2014,AZ,28.3,"2,235",/nchs/pressroom/states/arizona/arizona.htm
2014,AR,45.4,"1,583",/nchs/pressroom/states/arkansas/arkansas.htm
2014,CA,33.9,"13,731",/nchs/pressroom/states/california/california.htm
2014,CO,33.4,"1,714",/nchs/pressroom/states/colorado/colorado.htm
2014,CT,26.3,"1,266",/nchs/pressroom/states/connecticut/connecticut.htm
2014,DE,38.8,439,/nchs/pressroom/states/delaware/delaware.htm
2014,FL,33,"9,770",/nchs/pressroom/states/florida/florida.htm
2014,GA,42.6,"3,948",/nchs/pressroom/states/georgia/georgia.htm
2014,HI,34.1,655,/nchs/pressroom/states/hawaii/hawaii.htm
2014,ID,36.8,640,/nchs/pressroom/states/idaho/idaho.htm
2014,IL,37.4,"5,489",/nchs/pressroom/states/illinois/illinois.htm
2014,IN,41.7,"3,107",/nchs/pressroom/states/indiana/indiana.htm
2014,IA,34,"1,433",/nchs/pressroom/states/iowa/iowa.htm
2014,KS,39,"1,363",/nchs/pressroom/states/kansas/kansas.htm
2014,KY,41.8,"2,050",/nchs/pressroom/states/kentucky/kentucky.htm
2014,LA,45.6,"2,230",/nchs/pressroom/states/louisiana/louisiana.htm
2014,ME,33.2,628,/nchs/pressroom/states/maine/maine.htm
2014,MD,38,"2,469",/nchs/pressroom/states/maryland/maryland.htm
2014,MA,28.7,"2,460",/nchs/pressroom/states/massachusetts/massachusetts.htm
2014,MI,37.9,"4,596",/nchs/pressroom/states/michigan/michigan.htm
2014,MN,34,"2,202",/nchs/pressroom/states/minnesota/minnesota.htm
2014,MS,48.8,"1,584",/nchs/pressroom/states/mississippi/mississippi.htm
2014,MO,41,"3,030",/nchs/pressroom/states/missouri/missouri.htm
2014,MT,36.4,480,/nchs/pressroom/states/montana/montana.htm
2014,NE,34.7,798,/nchs/pressroom/states/nebraska/nebraska.htm
2014,NV,33.8,948,/nchs/pressroom/states/nevada/nevada.htm
2014,NH,28.9,474,/nchs/pressroom/states/newhampshire/newhampshire.htm
2014,NJ,31.4,"3,419",/nchs/pressroom/states/newjersey/newjersey.htm
2014,NM,34.7,822,/nchs/pressroom/states/newmexico/newmexico.htm
2014,NY,26.1,"6,212",/nchs/pressroom/states/newyork/newyork.htm
2014,NC,43,"4,702",/nchs/pressroom/states/northcarolina/northcarolina.htm
2014,ND,35.5,325,/nchs/pressroom/states/northdakota/northdakota.htm
2014,OH,40,"5,791",/nchs/pressroom/states/ohio/ohio.htm
2014,OK,43,"1,847",/nchs/pressroom/states/oklahoma/oklahoma.htm
2014,OR,37.4,"1,821",/nchs/pressroom/states/oregon/oregon.htm
2014,PA,36.7,"6,576",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2014,RI,25.6,373,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2014,SC,44.2,"2,393",/nchs/pressroom/states/southcarolina/southcarolina.htm
2014,SD,38.8,439,/nchs/pressroom/states/southdakota/southdakota.htm
2014,TN,45.8,"3,326",/nchs/pressroom/states/tenessee/tennessee.htm
2014,TX,41.6,"9,898",/nchs/pressroom/states/texas/texas.htm
2014,UT,37.9,856,/nchs/pressroom/states/utah/utah.htm
2014,VT,31.7,266,/nchs/pressroom/states/vermont/vermont.htm
2014,VA,37,"3,229",/nchs/pressroom/states/virginia/virginia.htm
2014,WA,34.3,"2,649",/nchs/pressroom/states/washington/washington.htm
2014,WV,45.3,"1,103",/nchs/pressroom/states/westvirginia/westvirginia.htm
2014,WI,34.6,"2,511",/nchs/pressroom/states/wisconsin/wisconsin.htm
2014,WY,30.2,189,/nchs/pressroom/states/wyoming/wyoming.htm
2005,AL,63.3,"2,952",/nchs/pressroom/states/alabama/alabama.htm
2005,AK,54.9,178,/nchs/pressroom/states/alaska/alaska.htm
2005,AZ,41.4,"2,364",/nchs/pressroom/states/arizona/arizona.htm
2005,AR,61.2,"1,847",/nchs/pressroom/states/arkansas/arkansas.htm
2005,CA,49,"15,585",/nchs/pressroom/states/california/california.htm
2005,CO,42.6,"1,599",/nchs/pressroom/states/colorado/colorado.htm
2005,CT,36.2,"1,528",/nchs/pressroom/states/connecticut/connecticut.htm
2005,DE,44.3,384,/nchs/pressroom/states/delaware/delaware.htm
2005,FL,40.3,"9,361",/nchs/pressroom/states/florida/florida.htm
2005,GA,55.6,"3,854",/nchs/pressroom/states/georgia/georgia.htm
2005,HI,47.6,688,/nchs/pressroom/states/hawaii/hawaii.htm
2005,ID,53.9,718,/nchs/pressroom/states/idaho/idaho.htm
2005,IL,49,"6,252",/nchs/pressroom/states/illinois/illinois.htm
2005,IN,51.9,"3,296",/nchs/pressroom/states/indiana/indiana.htm
2005,IA,49.2,"1,902",/nchs/pressroom/states/iowa/iowa.htm
2005,KS,50.3,"1,571",/nchs/pressroom/states/kansas/kansas.htm
2005,KY,52.5,"2,168",/nchs/pressroom/states/kentucky/kentucky.htm
2005,LA,58,"2,469",/nchs/pressroom/states/louisiana/louisiana.htm
2005,ME,43.8,693,/nchs/pressroom/states/maine/maine.htm
2005,MD,47.1,"2,476",/nchs/pressroom/states/maryland/maryland.htm
2005,MA,39.7,"2,977",/nchs/pressroom/states/massachusetts/massachusetts.htm
2005,MI,48.9,"5,057",/nchs/pressroom/states/michigan/michigan.htm
2005,MN,43.5,"2,379",/nchs/pressroom/states/minnesota/minnesota.htm
2005,MS,58,"1,622",/nchs/pressroom/states/mississippi/mississippi.htm
2005,MO,52.8,"3,347",/nchs/pressroom/states/missouri/missouri.htm
2005,MT,48.6,522,/nchs/pressroom/states/montana/montana.htm
2005,NE,48.4,986,/nchs/pressroom/states/nebraska/nebraska.htm
2005,NV,48.2,945,/nchs/pressroom/states/nevada/nevada.htm
2005,NH,37.7,497,/nchs/pressroom/states/newhampshire/newhampshire.htm
2005,NJ,38.5,"3,614",/nchs/pressroom/states/newjersey/newjersey.htm
